signup_cohort,acquisition_channel,months_since_signup,retention_pct,n_customers
2024-11,Event/Conference,7,0.75,4
2024-12,Event/Conference,7,1.0,3
2025-01,Event/Conference,7,0.0,1
2025-02,Event/Conference,7,1.0,7
2025-03,Event/Conference,7,1.0,2
2025-04,Event/Conference,7,0.5,2
2025-05,Event/Conference,7,0.6,5
2023-01,Event/Conference,8,1.0,3
2023-02,Event/Conference,8,0.8,5
2023-03,Event/Conference,8,1.0,2
2023-04,Event/Conference,8,0.75,4
2023-05,Event/Conference,8,1.0,5
2023-06,Event/Conference,8,1.0,6
2023-07,Event/Conference,8,0.8571428571428571,7
2023-08,Event/Conference,8,0.6666666666666666,3
2023-09,Event/Conference,8,1.0,5
2023-10,Event/Conference,8,0.6666666666666666,3
2023-11,Event/Conference,8,0.8,5
2023-12,Event/Conference,8,0.75,4
2024-01,Event/Conference,8,1.0,3
2024-02,Event/Conference,8,0.75,4
2024-03,Event/Conference,8,0.5,4
2024-04,Event/Conference,8,1.0,4
2024-05,Event/Conference,8,1.0,2
2024-06,Event/Conference,8,1.0,3
2024-07,Event/Conference,8,1.0,3
2024-08,Event/Conference,8,1.0,6
2024-09,Event/Conference,8,0.8333333333333334,6
2024-10,Event/Conference,8,0.5,4
2024-11,Event/Conference,8,0.75,4
2024-12,Event/Conference,8,1.0,3
2025-01,Event/Conference,8,0.0,1
2025-02,Event/Conference,8,1.0,7
2025-03,Event/Conference,8,1.0,2
2025-04,Event/Conference,8,0.5,2
2023-01,Event/Conference,9,1.0,3
2023-02,Event/Conference,9,0.8,5
2023-03,Event/Conference,9,1.0,2
2023-04,Event/Conference,9,0.75,4
2023-05,Event/Conference,9,0.8,5
2023-06,Event/Conference,9,1.0,6
2023-07,Event/Conference,9,0.7142857142857143,7
2023-08,Event/Conference,9,0.6666666666666666,3
2023-09,Event/Conference,9,1.0,5
2023-10,Event/Conference,9,0.6666666666666666,3
2023-11,Event/Conference,9,0.8,5
2023-12,Event/Conference,9,0.75,4
2024-01,Event/Conference,9,1.0,3
2024-02,Event/Conference,9,0.75,4
2024-03,Event/Conference,9,0.5,4
2024-04,Event/Conference,9,1.0,4
2024-05,Event/Conference,9,1.0,2
2024-06,Event/Conference,9,1.0,3
2024-07,Event/Conference,9,1.0,3
2024-08,Event/Conference,9,1.0,6
2024-09,Event/Conference,9,0.8333333333333334,6
2024-10,Event/Conference,9,0.5,4
2024-11,Event/Conference,9,0.75,4
2024-12,Event/Conference,9,1.0,3
2025-01,Event/Conference,9,0.0,1
2025-02,Event/Conference,9,1.0,7
2025-03,Event/Conference,9,1.0,2
2023-01,Event/Conference,10,1.0,3
2023-02,Event/Conference,10,0.8,5
2023-03,Event/Conference,10,1.0,2
2023-04,Event/Conference,10,0.75,4
2023-05,Event/Conference,10,0.8,5
2023-06,Event/Conference,10,1.0,6
2023-07,Event/Conference,10,0.7142857142857143,7
2023-08,Event/Conference,10,0.6666666666666666,3
2023-09,Event/Conference,10,1.0,5
2023-10,Event/Conference,10,0.6666666666666666,3
2023-11,Event/Conference,10,0.8,5
2023-12,Event/Conference,10,0.75,4
2024-01,Event/Conference,10,1.0,3
2024-02,Event/Conference,10,0.75,4
2024-03,Event/Conference,10,0.5,4
2024-04,Event/Conference,10,1.0,4
2024-05,Event/Conference,10,1.0,2
2024-06,Event/Conference,10,1.0,3
2024-07,Event/Conference,10,1.0,3
2024-08,Event/Conference,10,1.0,6
2024-09,Event/Conference,10,0.8333333333333334,6
2024-10,Event/Conference,10,0.5,4
2024-11,Event/Conference,10,0.75,4
2024-12,Event/Conference,10,1.0,3
2025-01,Event/Conference,10,0.0,1
2025-02,Event/Conference,10,1.0,7
2023-01,Event/Conference,11,1.0,3
2023-02,Event/Conference,11,0.8,5
2023-03,Event/Conference,11,1.0,2
2023-04,Event/Conference,11,0.75,4
2023-05,Event/Conference,11,0.8,5
2023-06,Event/Conference,11,1.0,6
2023-07,Event/Conference,11,0.7142857142857143,7
2023-08,Event/Conference,11,0.6666666666666666,3
2023-09,Event/Conference,11,0.8,5
2023-10,Event/Conference,11,0.6666666666666666,3
2023-11,Event/Conference,11,0.8,5
2023-12,Event/Conference,11,0.75,4
2024-01,Event/Conference,11,1.0,3
2024-02,Event/Conference,11,0.75,4
2024-03,Event/Conference,11,0.5,4
2024-04,Event/Conference,11,1.0,4
2024-05,Event/Conference,11,1.0,2
2024-06,Event/Conference,11,1.0,3
2024-07,Event/Conference,11,1.0,3
2024-08,Event/Conference,11,1.0,6
2024-09,Event/Conference,11,0.8333333333333334,6
2024-10,Event/Conference,11,0.5,4
2024-11,Event/Conference,11,0.75,4
2024-12,Event/Conference,11,1.0,3
2025-01,Event/Conference,11,0.0,1
2023-01,Event/Conference,12,1.0,3
2023-02,Event/Conference,12,0.8,5
2023-03,Event/Conference,12,1.0,2
2023-04,Event/Conference,12,0.75,4
2023-05,Event/Conference,12,0.8,5
2023-06,Event/Conference,12,1.0,6
2023-07,Event/Conference,12,0.7142857142857143,7
2023-08,Event/Conference,12,0.6666666666666666,3
2023-09,Event/Conference,12,0.8,5
2023-10,Event/Conference,12,0.6666666666666666,3
2023-11,Event/Conference,12,0.8,5
2023-12,Event/Conference,12,0.75,4
2024-01,Event/Conference,12,1.0,3
2024-02,Event/Conference,12,0.5,4
2024-03,Event/Conference,12,0.5,4
2024-04,Event/Conference,12,1.0,4
2024-05,Event/Conference,12,0.5,2
2024-06,Event/Conference,12,1.0,3
2024-07,Event/Conference,12,1.0,3
2024-08,Event/Conference,12,1.0,6
2024-09,Event/Conference,12,0.8333333333333334,6
2024-10,Event/Conference,12,0.25,4
2024-11,Event/Conference,12,0.75,4
2024-12,Event/Conference,12,1.0,3
2023-01,Event/Conference,13,1.0,3
2023-02,Event/Conference,13,0.8,5
2023-03,Event/Conference,13,1.0,2
2023-04,Event/Conference,13,0.75,4
2023-05,Event/Conference,13,0.8,5
2023-06,Event/Conference,13,1.0,6
2023-07,Event/Conference,13,0.7142857142857143,7
2023-08,Event/Conference,13,0.6666666666666666,3
2023-09,Event/Conference,13,0.8,5
2023-10,Event/Conference,13,0.6666666666666666,3
2023-11,Event/Conference,13,0.8,5
2023-12,Event/Conference,13,0.75,4
2024-01,Event/Conference,13,1.0,3
2024-02,Event/Conference,13,0.5,4
2024-03,Event/Conference,13,0.5,4
2024-04,Event/Conference,13,1.0,4
2024-05,Event/Conference,13,0.5,2
2024-06,Event/Conference,13,1.0,3
2024-07,Event/Conference,13,1.0,3
2024-08,Event/Conference,13,1.0,6
2024-09,Event/Conference,13,0.8333333333333334,6
2024-10,Event/Conference,13,0.25,4
2024-11,Event/Conference,13,0.75,4
2023-01,Event/Conference,14,1.0,3
2023-02,Event/Conference,14,0.8,5
2023-03,Event/Conference,14,1.0,2
2023-04,Event/Conference,14,0.75,4
2023-05,Event/Conference,14,0.8,5
2023-06,Event/Conference,14,1.0,6
2023-07,Event/Conference,14,0.7142857142857143,7
2023-08,Event/Conference,14,0.6666666666666666,3
2023-09,Event/Conference,14,0.8,5
2023-10,Event/Conference,14,0.6666666666666666,3
2023-11,Event/Conference,14,0.8,5
2023-12,Event/Conference,14,0.75,4
2024-01,Event/Conference,14,1.0,3
2024-02,Event/Conference,14,0.5,4
2024-03,Event/Conference,14,0.25,4
2024-04,Event/Conference,14,1.0,4
2024-05,Event/Conference,14,0.5,2
2024-06,Event/Conference,14,1.0,3
2024-07,Event/Conference,14,0.6666666666666666,3
2024-08,Event/Conference,14,1.0,6
2024-09,Event/Conference,14,0.8333333333333334,6
2024-10,Event/Conference,14,0.25,4
2023-01,Event/Conference,15,1.0,3
2023-02,Event/Conference,15,0.8,5
2023-03,Event/Conference,15,1.0,2
2023-04,Event/Conference,15,0.75,4
2023-05,Event/Conference,15,0.8,5
2023-06,Event/Conference,15,1.0,6
2023-07,Event/Conference,15,0.7142857142857143,7
2023-08,Event/Conference,15,0.6666666666666666,3
2023-09,Event/Conference,15,0.8,5
2023-10,Event/Conference,15,0.6666666666666666,3
2023-11,Event/Conference,15,0.8,5
2023-12,Event/Conference,15,0.75,4
2024-01,Event/Conference,15,1.0,3
2024-02,Event/Conference,15,0.5,4
2024-03,Event/Conference,15,0.25,4
2024-04,Event/Conference,15,1.0,4
2024-05,Event/Conference,15,0.5,2
2024-06,Event/Conference,15,1.0,3
2024-07,Event/Conference,15,0.6666666666666666,3
2024-08,Event/Conference,15,1.0,6
2024-09,Event/Conference,15,0.8333333333333334,6
2023-01,Event/Conference,16,1.0,3
2023-02,Event/Conference,16,0.8,5
2023-03,Event/Conference,16,1.0,2
2023-04,Event/Conference,16,0.75,4
2023-05,Event/Conference,16,0.6,5
2023-06,Event/Conference,16,1.0,6
2023-07,Event/Conference,16,0.7142857142857143,7
2023-08,Event/Conference,16,0.6666666666666666,3
2023-09,Event/Conference,16,0.8,5
2023-10,Event/Conference,16,0.6666666666666666,3
2023-11,Event/Conference,16,0.6,5
2023-12,Event/Conference,16,0.5,4
2024-01,Event/Conference,16,1.0,3
2024-02,Event/Conference,16,0.5,4
2024-03,Event/Conference,16,0.25,4
2024-04,Event/Conference,16,1.0,4
2024-05,Event/Conference,16,0.5,2
2024-06,Event/Conference,16,1.0,3
2024-07,Event/Conference,16,0.6666666666666666,3
2024-08,Event/Conference,16,1.0,6
2023-01,Event/Conference,17,1.0,3
2023-02,Event/Conference,17,0.8,5
2023-03,Event/Conference,17,1.0,2
2023-04,Event/Conference,17,0.75,4
2023-05,Event/Conference,17,0.6,5
2023-06,Event/Conference,17,1.0,6
2023-07,Event/Conference,17,0.7142857142857143,7
2023-08,Event/Conference,17,0.6666666666666666,3
2023-09,Event/Conference,17,0.8,5
2023-10,Event/Conference,17,0.6666666666666666,3
2023-11,Event/Conference,17,0.6,5
2023-12,Event/Conference,17,0.25,4
2024-01,Event/Conference,17,1.0,3
2024-02,Event/Conference,17,0.5,4
2024-03,Event/Conference,17,0.25,4
2024-04,Event/Conference,17,1.0,4
2024-05,Event/Conference,17,0.5,2
2024-06,Event/Conference,17,1.0,3
2024-07,Event/Conference,17,0.6666666666666666,3
2023-01,Event/Conference,18,1.0,3
2023-02,Event/Conference,18,0.8,5
2023-03,Event/Conference,18,1.0,2
2023-04,Event/Conference,18,0.75,4
2023-05,Event/Conference,18,0.6,5
2023-06,Event/Conference,18,1.0,6
2023-07,Event/Conference,18,0.7142857142857143,7
2023-08,Event/Conference,18,0.6666666666666666,3
2023-09,Event/Conference,18,0.8,5
2023-10,Event/Conference,18,0.6666666666666666,3
2023-11,Event/Conference,18,0.6,5
2023-12,Event/Conference,18,0.25,4
2024-01,Event/Conference,18,1.0,3
2024-02,Event/Conference,18,0.5,4
2024-03,Event/Conference,18,0.25,4
2024-04,Event/Conference,18,1.0,4
2024-05,Event/Conference,18,0.5,2
2024-06,Event/Conference,18,1.0,3
2023-01,Event/Conference,19,1.0,3
2023-02,Event/Conference,19,0.8,5
2023-03,Event/Conference,19,1.0,2
2023-04,Event/Conference,19,0.75,4
2023-05,Event/Conference,19,0.6,5
2023-06,Event/Conference,19,1.0,6
2023-07,Event/Conference,19,0.7142857142857143,7
2023-08,Event/Conference,19,0.6666666666666666,3
2023-09,Event/Conference,19,0.8,5
2023-10,Event/Conference,19,0.6666666666666666,3
2023-11,Event/Conference,19,0.6,5
2023-12,Event/Conference,19,0.25,4
2024-01,Event/Conference,19,1.0,3
2024-02,Event/Conference,19,0.5,4
2024-03,Event/Conference,19,0.25,4
2024-04,Event/Conference,19,1.0,4
2024-05,Event/Conference,19,0.5,2
2023-01,Event/Conference,20,1.0,3
2023-02,Event/Conference,20,0.8,5
2023-03,Event/Conference,20,1.0,2
2023-04,Event/Conference,20,0.75,4
2023-05,Event/Conference,20,0.6,5
2023-06,Event/Conference,20,1.0,6
2023-07,Event/Conference,20,0.7142857142857143,7
2023-08,Event/Conference,20,0.6666666666666666,3
2023-09,Event/Conference,20,0.8,5
2023-10,Event/Conference,20,0.6666666666666666,3
2023-11,Event/Conference,20,0.6,5
2023-12,Event/Conference,20,0.25,4
2024-01,Event/Conference,20,1.0,3
2024-02,Event/Conference,20,0.5,4
2024-03,Event/Conference,20,0.25,4
2024-04,Event/Conference,20,1.0,4
2023-01,Event/Conference,21,1.0,3
2023-02,Event/Conference,21,0.8,5
2023-03,Event/Conference,21,1.0,2
2023-04,Event/Conference,21,0.75,4
2023-05,Event/Conference,21,0.6,5
2023-06,Event/Conference,21,1.0,6
2023-07,Event/Conference,21,0.7142857142857143,7
2023-08,Event/Conference,21,0.6666666666666666,3
2023-09,Event/Conference,21,0.8,5
2023-10,Event/Conference,21,0.6666666666666666,3
2023-11,Event/Conference,21,0.6,5
2023-12,Event/Conference,21,0.25,4
2024-01,Event/Conference,21,1.0,3
2024-02,Event/Conference,21,0.5,4
2024-03,Event/Conference,21,0.25,4
2023-01,Event/Conference,22,1.0,3
2023-02,Event/Conference,22,0.8,5
2023-03,Event/Conference,22,1.0,2
2023-04,Event/Conference,22,0.75,4
2023-05,Event/Conference,22,0.6,5
2023-06,Event/Conference,22,1.0,6
2023-07,Event/Conference,22,0.7142857142857143,7
2023-08,Event/Conference,22,0.6666666666666666,3
2023-09,Event/Conference,22,0.8,5
2023-10,Event/Conference,22,0.6666666666666666,3
2023-11,Event/Conference,22,0.6,5
2023-12,Event/Conference,22,0.25,4
2024-01,Event/Conference,22,1.0,3
2024-02,Event/Conference,22,0.5,4
2023-01,Event/Conference,23,1.0,3
2023-02,Event/Conference,23,0.8,5
2023-03,Event/Conference,23,1.0,2
2023-04,Event/Conference,23,0.75,4
2023-05,Event/Conference,23,0.6,5
2023-06,Event/Conference,23,0.8333333333333334,6
2023-07,Event/Conference,23,0.7142857142857143,7
2023-08,Event/Conference,23,0.6666666666666666,3
2023-09,Event/Conference,23,0.8,5
2023-10,Event/Conference,23,0.6666666666666666,3
2023-11,Event/Conference,23,0.4,5
2023-12,Event/Conference,23,0.25,4
2024-01,Event/Conference,23,0.6666666666666666,3
2023-01,Event/Conference,24,1.0,3
2023-02,Event/Conference,24,0.8,5
2023-03,Event/Conference,24,1.0,2
2023-04,Event/Conference,24,0.75,4
2023-05,Event/Conference,24,0.6,5
2023-06,Event/Conference,24,0.8333333333333334,6
2023-07,Event/Conference,24,0.7142857142857143,7
2023-08,Event/Conference,24,0.6666666666666666,3
2023-09,Event/Conference,24,0.8,5
2023-10,Event/Conference,24,0.6666666666666666,3
2023-11,Event/Conference,24,0.4,5
2023-12,Event/Conference,24,0.25,4
2023-01,Outbound Sales,0,1.0,3
2023-02,Outbound Sales,0,1.0,6
2023-03,Outbound Sales,0,1.0,9
2023-04,Outbound Sales,0,1.0,7
2023-05,Outbound Sales,0,1.0,6
2023-06,Outbound Sales,0,1.0,4
2023-07,Outbound Sales,0,1.0,4
2023-08,Outbound Sales,0,1.0,8
2023-09,Outbound Sales,0,1.0,8
2023-10,Outbound Sales,0,1.0,8
2023-11,Outbound Sales,0,1.0,7
2023-12,Outbound Sales,0,1.0,4
2024-01,Outbound Sales,0,1.0,4
2024-02,Outbound Sales,0,1.0,5
2024-03,Outbound Sales,0,1.0,5
2024-04,Outbound Sales,0,1.0,7
2024-05,Outbound Sales,0,1.0,7
2024-06,Outbound Sales,0,1.0,7
2024-07,Outbound Sales,0,1.0,1
2024-08,Outbound Sales,0,1.0,8
2024-09,Outbound Sales,0,1.0,5
2024-10,Outbound Sales,0,1.0,9
2024-11,Outbound Sales,0,1.0,6
2024-12,Outbound Sales,0,1.0,8
2025-01,Outbound Sales,0,1.0,9
2025-02,Outbound Sales,0,1.0,5
2025-03,Outbound Sales,0,1.0,7
2025-04,Outbound Sales,0,1.0,8
2025-05,Outbound Sales,0,1.0,4
2025-06,Outbound Sales,0,1.0,7
2025-07,Outbound Sales,0,1.0,9
2025-08,Outbound Sales,0,1.0,4
2025-09,Outbound Sales,0,1.0,5
2025-10,Outbound Sales,0,1.0,8
2025-11,Outbound Sales,0,1.0,9
2025-12,Outbound Sales,0,1.0,6
2023-01,Outbound Sales,1,1.0,3
2023-02,Outbound Sales,1,1.0,6
2023-03,Outbound Sales,1,1.0,9
2023-04,Outbound Sales,1,1.0,7
2023-05,Outbound Sales,1,1.0,6
2023-06,Outbound Sales,1,1.0,4
2023-07,Outbound Sales,1,1.0,4
2023-08,Outbound Sales,1,1.0,8
2023-09,Outbound Sales,1,0.875,8
2023-10,Outbound Sales,1,0.875,8
2023-11,Outbound Sales,1,1.0,7
2023-12,Outbound Sales,1,1.0,4
2024-01,Outbound Sales,1,0.75,4
2024-02,Outbound Sales,1,1.0,5
2024-03,Outbound Sales,1,1.0,5
2024-04,Outbound Sales,1,1.0,7
2024-05,Outbound Sales,1,1.0,7
2024-06,Outbound Sales,1,1.0,7
2024-07,Outbound Sales,1,1.0,1
2024-08,Outbound Sales,1,0.875,8
2024-09,Outbound Sales,1,1.0,5
2024-10,Outbound Sales,1,1.0,9
2024-11,Outbound Sales,1,0.8333333333333334,6
2024-12,Outbound Sales,1,1.0,8
2025-01,Outbound Sales,1,1.0,9
2025-02,Outbound Sales,1,1.0,5
2025-03,Outbound Sales,1,0.8571428571428571,7
2025-04,Outbound Sales,1,1.0,8
2025-05,Outbound Sales,1,0.75,4
2025-06,Outbound Sales,1,1.0,7
2025-07,Outbound Sales,1,1.0,9
2025-08,Outbound Sales,1,1.0,4
2025-09,Outbound Sales,1,1.0,5
2025-10,Outbound Sales,1,1.0,8
2025-11,Outbound Sales,1,0.8888888888888888,9
2023-01,Outbound Sales,2,1.0,3
2023-02,Outbound Sales,2,1.0,6
2023-03,Outbound Sales,2,1.0,9
2023-04,Outbound Sales,2,1.0,7
2023-05,Outbound Sales,2,1.0,6
2023-06,Outbound Sales,2,1.0,4
2023-07,Outbound Sales,2,1.0,4
2023-08,Outbound Sales,2,1.0,8
2023-09,Outbound Sales,2,0.875,8
2023-10,Outbound Sales,2,0.875,8
2023-11,Outbound Sales,2,1.0,7
2023-12,Outbound Sales,2,1.0,4
2024-01,Outbound Sales,2,0.75,4
2024-02,Outbound Sales,2,1.0,5
2024-03,Outbound Sales,2,1.0,5
2024-04,Outbound Sales,2,1.0,7
2024-05,Outbound Sales,2,1.0,7
2024-06,Outbound Sales,2,1.0,7
2024-07,Outbound Sales,2,1.0,1
2024-08,Outbound Sales,2,0.875,8
2024-09,Outbound Sales,2,1.0,5
2024-10,Outbound Sales,2,1.0,9
2024-11,Outbound Sales,2,0.8333333333333334,6
2024-12,Outbound Sales,2,1.0,8
2025-01,Outbound Sales,2,1.0,9
2025-02,Outbound Sales,2,1.0,5
2025-03,Outbound Sales,2,0.8571428571428571,7
2025-04,Outbound Sales,2,1.0,8
2025-05,Outbound Sales,2,0.75,4
2025-06,Outbound Sales,2,1.0,7
2025-07,Outbound Sales,2,1.0,9
2025-08,Outbound Sales,2,1.0,4
2025-09,Outbound Sales,2,1.0,5
2025-10,Outbound Sales,2,1.0,8
2023-01,Outbound Sales,3,1.0,3
2023-02,Outbound Sales,3,1.0,6
2023-03,Outbound Sales,3,1.0,9
2023-04,Outbound Sales,3,1.0,7
2023-05,Outbound Sales,3,1.0,6
2023-06,Outbound Sales,3,1.0,4
2023-07,Outbound Sales,3,1.0,4
2023-08,Outbound Sales,3,1.0,8
2023-09,Outbound Sales,3,0.875,8
2023-10,Outbound Sales,3,0.75,8
2023-11,Outbound Sales,3,1.0,7
2023-12,Outbound Sales,3,1.0,4
2024-01,Outbound Sales,3,0.75,4
2024-02,Outbound Sales,3,1.0,5
2024-03,Outbound Sales,3,1.0,5
2024-04,Outbound Sales,3,1.0,7
2024-05,Outbound Sales,3,1.0,7
2024-06,Outbound Sales,3,1.0,7
2024-07,Outbound Sales,3,1.0,1
2024-08,Outbound Sales,3,0.75,8
2024-09,Outbound Sales,3,1.0,5
2024-10,Outbound Sales,3,1.0,9
2024-11,Outbound Sales,3,0.8333333333333334,6
2024-12,Outbound Sales,3,1.0,8
2025-01,Outbound Sales,3,1.0,9
2025-02,Outbound Sales,3,1.0,5
2025-03,Outbound Sales,3,0.8571428571428571,7
2025-04,Outbound Sales,3,1.0,8
2025-05,Outbound Sales,3,0.75,4
2025-06,Outbound Sales,3,1.0,7
2025-07,Outbound Sales,3,1.0,9
2025-08,Outbound Sales,3,1.0,4
2025-09,Outbound Sales,3,1.0,5
2023-01,Outbound Sales,4,1.0,3
2023-02,Outbound Sales,4,1.0,6
2023-03,Outbound Sales,4,0.8888888888888888,9
2023-04,Outbound Sales,4,1.0,7
2023-05,Outbound Sales,4,1.0,6
2023-06,Outbound Sales,4,0.75,4
2023-07,Outbound Sales,4,1.0,4
2023-08,Outbound Sales,4,1.0,8
2023-09,Outbound Sales,4,0.875,8
2023-10,Outbound Sales,4,0.75,8
2023-11,Outbound Sales,4,1.0,7
2023-12,Outbound Sales,4,1.0,4
2024-01,Outbound Sales,4,0.75,4
2024-02,Outbound Sales,4,1.0,5
2024-03,Outbound Sales,4,1.0,5
2024-04,Outbound Sales,4,1.0,7
2024-05,Outbound Sales,4,1.0,7
2024-06,Outbound Sales,4,1.0,7
2024-07,Outbound Sales,4,1.0,1
2024-08,Outbound Sales,4,0.75,8
2024-09,Outbound Sales,4,1.0,5
2024-10,Outbound Sales,4,0.8888888888888888,9
2024-11,Outbound Sales,4,0.8333333333333334,6
2024-12,Outbound Sales,4,1.0,8
2025-01,Outbound Sales,4,0.8888888888888888,9
2025-02,Outbound Sales,4,1.0,5
2025-03,Outbound Sales,4,0.8571428571428571,7
2025-04,Outbound Sales,4,0.75,8
2025-05,Outbound Sales,4,0.75,4
2025-06,Outbound Sales,4,1.0,7
2025-07,Outbound Sales,4,1.0,9
2025-08,Outbound Sales,4,1.0,4
2023-01,Outbound Sales,5,1.0,3
2023-02,Outbound Sales,5,1.0,6
2023-03,Outbound Sales,5,0.8888888888888888,9
2023-04,Outbound Sales,5,1.0,7
2023-05,Outbound Sales,5,0.8333333333333334,6
2023-06,Outbound Sales,5,0.75,4
2023-07,Outbound Sales,5,1.0,4
2023-08,Outbound Sales,5,1.0,8
2023-09,Outbound Sales,5,0.875,8
2023-10,Outbound Sales,5,0.75,8
2023-11,Outbound Sales,5,1.0,7
2023-12,Outbound Sales,5,0.75,4
2024-01,Outbound Sales,5,0.75,4
2024-02,Outbound Sales,5,1.0,5
2024-03,Outbound Sales,5,1.0,5
2024-04,Outbound Sales,5,1.0,7
2024-05,Outbound Sales,5,1.0,7
2024-06,Outbound Sales,5,1.0,7
2024-07,Outbound Sales,5,1.0,1
2024-08,Outbound Sales,5,0.75,8
2024-09,Outbound Sales,5,1.0,5
2024-10,Outbound Sales,5,0.8888888888888888,9
2024-11,Outbound Sales,5,0.6666666666666666,6
2024-12,Outbound Sales,5,1.0,8
2025-01,Outbound Sales,5,0.8888888888888888,9
2025-02,Outbound Sales,5,1.0,5
2025-03,Outbound Sales,5,0.8571428571428571,7
2025-04,Outbound Sales,5,0.75,8
2025-05,Outbound Sales,5,0.75,4
2025-06,Outbound Sales,5,1.0,7
2025-07,Outbound Sales,5,1.0,9
2023-01,Outbound Sales,6,1.0,3
2023-02,Outbound Sales,6,1.0,6
2023-03,Outbound Sales,6,0.8888888888888888,9
2023-04,Outbound Sales,6,1.0,7
2023-05,Outbound Sales,6,0.8333333333333334,6
2023-06,Outbound Sales,6,0.75,4
2023-07,Outbound Sales,6,1.0,4
2023-08,Outbound Sales,6,1.0,8
2023-09,Outbound Sales,6,0.875,8
2023-10,Outbound Sales,6,0.75,8
2023-11,Outbound Sales,6,1.0,7
2023-12,Outbound Sales,6,0.75,4
2024-01,Outbound Sales,6,0.75,4
2024-02,Outbound Sales,6,1.0,5
2024-03,Outbound Sales,6,1.0,5
2024-04,Outbound Sales,6,1.0,7
2024-05,Outbound Sales,6,1.0,7
2024-06,Outbound Sales,6,1.0,7
2024-07,Outbound Sales,6,1.0,1
2024-08,Outbound Sales,6,0.75,8
2024-09,Outbound Sales,6,1.0,5
2024-10,Outbound Sales,6,0.8888888888888888,9
2024-11,Outbound Sales,6,0.6666666666666666,6
2024-12,Outbound Sales,6,1.0,8
2025-01,Outbound Sales,6,0.8888888888888888,9
2025-02,Outbound Sales,6,1.0,5
2025-03,Outbound Sales,6,0.8571428571428571,7
2025-04,Outbound Sales,6,0.75,8
2025-05,Outbound Sales,6,0.75,4
2025-06,Outbound Sales,6,1.0,7
2023-01,Outbound Sales,7,1.0,3
2023-02,Outbound Sales,7,1.0,6
2023-03,Outbound Sales,7,0.8888888888888888,9
2023-04,Outbound Sales,7,1.0,7
2023-05,Outbound Sales,7,0.8333333333333334,6
2023-06,Outbound Sales,7,0.75,4
2023-07,Outbound Sales,7,0.75,4
2023-08,Outbound Sales,7,1.0,8
2023-09,Outbound Sales,7,0.875,8
2023-10,Outbound Sales,7,0.75,8
2023-11,Outbound Sales,7,1.0,7
2023-12,Outbound Sales,7,0.75,4
2024-01,Outbound Sales,7,0.75,4
2024-02,Outbound Sales,7,1.0,5
2024-03,Outbound Sales,7,1.0,5
2024-04,Outbound Sales,7,1.0,7
2024-05,Outbound Sales,7,1.0,7
2024-06,Outbound Sales,7,1.0,7
2024-07,Outbound Sales,7,1.0,1
2024-08,Outbound Sales,7,0.75,8
2024-09,Outbound Sales,7,1.0,5
2024-10,Outbound Sales,7,0.8888888888888888,9
2024-11,Outbound Sales,7,0.6666666666666666,6
2024-12,Outbound Sales,7,1.0,8
2025-01,Outbound Sales,7,0.8888888888888888,9
2025-02,Outbound Sales,7,0.8,5
2025-03,Outbound Sales,7,0.8571428571428571,7
2025-04,Outbound Sales,7,0.75,8
2025-05,Outbound Sales,7,0.75,4
2023-01,Outbound Sales,8,1.0,3
2023-02,Outbound Sales,8,1.0,6
2023-03,Outbound Sales,8,0.8888888888888888,9
2023-04,Outbound Sales,8,1.0,7
2023-05,Outbound Sales,8,0.6666666666666666,6
2023-06,Outbound Sales,8,0.75,4
2023-07,Outbound Sales,8,0.75,4
2023-08,Outbound Sales,8,1.0,8
2023-09,Outbound Sales,8,0.875,8
2023-10,Outbound Sales,8,0.75,8
2023-11,Outbound Sales,8,0.8571428571428571,7
2023-12,Outbound Sales,8,0.75,4
2024-01,Outbound Sales,8,0.75,4
2024-02,Outbound Sales,8,1.0,5
2024-03,Outbound Sales,8,1.0,5
2024-04,Outbound Sales,8,0.8571428571428571,7
2024-05,Outbound Sales,8,1.0,7
2024-06,Outbound Sales,8,0.8571428571428571,7
2024-07,Outbound Sales,8,1.0,1
2024-08,Outbound Sales,8,0.75,8
2024-09,Outbound Sales,8,1.0,5
2024-10,Outbound Sales,8,0.8888888888888888,9
2024-11,Outbound Sales,8,0.6666666666666666,6
2024-12,Outbound Sales,8,1.0,8
2025-01,Outbound Sales,8,0.8888888888888888,9
2025-02,Outbound Sales,8,0.8,5
2025-03,Outbound Sales,8,0.8571428571428571,7
2025-04,Outbound Sales,8,0.75,8
2023-01,Outbound Sales,9,1.0,3
2023-02,Outbound Sales,9,1.0,6
2023-03,Outbound Sales,9,0.8888888888888888,9
2023-04,Outbound Sales,9,1.0,7
2023-05,Outbound Sales,9,0.6666666666666666,6
2023-06,Outbound Sales,9,0.75,4
2023-07,Outbound Sales,9,0.75,4
2023-08,Outbound Sales,9,1.0,8
2023-09,Outbound Sales,9,0.875,8
2023-10,Outbound Sales,9,0.75,8
2023-11,Outbound Sales,9,0.8571428571428571,7
2023-12,Outbound Sales,9,0.75,4
2024-01,Outbound Sales,9,0.75,4
2024-02,Outbound Sales,9,1.0,5
2024-03,Outbound Sales,9,1.0,5
2024-04,Outbound Sales,9,0.8571428571428571,7
2024-05,Outbound Sales,9,1.0,7
2024-06,Outbound Sales,9,0.8571428571428571,7
2024-07,Outbound Sales,9,1.0,1
2024-08,Outbound Sales,9,0.75,8
