customer_id,event_date,event_type,mrr_delta,reason
CUST-1690,2025-08-23,signup,600.0,New SMB customer via Inbound Marketing
CUST-1691,2025-08-12,signup,1320.0,New SMB customer via Partner Referral
CUST-1692,2025-08-08,signup,150.0,New SMB customer via Inbound Marketing
CUST-1693,2025-08-22,signup,720.0,New SMB customer via Partner Referral
CUST-1694,2025-08-09,signup,200.0,New SMB customer via Outbound Sales
CUST-1695,2025-08-21,signup,1320.0,New SMB customer via Partner Referral
CUST-1696,2025-08-08,signup,450.0,New SMB customer via Self-Serve Promo
CUST-1697,2025-08-17,signup,4800.0,New Mid-Market customer via Partner Referral
CUST-1698,2025-08-27,signup,450.0,New SMB customer via Inbound Marketing
CUST-1699,2025-08-18,signup,450.0,New SMB customer via Partner Referral
CUST-1700,2025-08-14,signup,1800.0,New SMB customer via Self-Serve Promo
CUST-1040,2025-08-15,upgrade,700.0,Seat expansion to 77
CUST-1067,2025-08-15,churn,-750.0,Cancellation
CUST-1082,2025-08-15,upgrade,11880.0,Seat expansion to 621
CUST-1090,2025-08-15,downgrade,-840.0,Seat contraction to 50
CUST-1092,2025-08-15,churn,-10080.0,Cancellation
CUST-1107,2025-08-15,churn,-400.0,Cancellation
CUST-1152,2025-08-15,upgrade,50.0,Seat expansion to 11
CUST-1192,2025-08-15,upgrade,50.0,Seat expansion to 12
CUST-1216,2025-08-15,churn,-480.0,Cancellation
CUST-1242,2025-08-15,churn,-700.0,Cancellation
CUST-1283,2025-08-15,upgrade,100.0,Seat expansion to 16
CUST-1284,2025-08-15,downgrade,-240.0,Seat contraction to 13
CUST-1293,2025-08-15,upgrade,8000.0,Seat expansion to 472
CUST-1326,2025-08-15,upgrade,720.0,Seat expansion to 72
CUST-1341,2025-08-15,upgrade,250.0,Seat expansion to 9
CUST-1343,2025-08-15,upgrade,240.0,Seat expansion to 15
CUST-1352,2025-08-15,downgrade,-240.0,Seat contraction to 7
CUST-1405,2025-08-15,churn,-1440.0,Cancellation
CUST-1423,2025-08-15,churn,-450.0,Cancellation
CUST-1445,2025-08-15,upgrade,100.0,Seat expansion to 17
CUST-1449,2025-08-15,upgrade,240.0,Seat expansion to 9
CUST-1482,2025-08-15,upgrade,1440.0,Seat expansion to 80
CUST-1493,2025-08-15,upgrade,150.0,Seat expansion to 52
CUST-1518,2025-08-15,upgrade,100.0,Seat expansion to 9
CUST-1519,2025-08-15,churn,-400.0,Cancellation
CUST-1573,2025-08-15,upgrade,750.0,Seat expansion to 36
CUST-1593,2025-08-15,upgrade,50.0,Seat expansion to 6
CUST-1596,2025-08-15,churn,-6480.0,Cancellation
CUST-1604,2025-08-15,churn,-600.0,Cancellation
CUST-1617,2025-08-15,churn,-400.0,Cancellation
CUST-1621,2025-08-15,upgrade,100.0,Seat expansion to 11
CUST-1674,2025-08-15,downgrade,-50.0,Seat contraction to 5
CUST-1680,2025-08-15,upgrade,5000.0,Seat expansion to 149
CUST-1701,2025-09-11,signup,700.0,New SMB customer via Outbound Sales
CUST-1702,2025-09-12,signup,3360.0,New Mid-Market customer via Inbound Marketing
CUST-1703,2025-09-26,signup,250.0,New SMB customer via Partner Referral
CUST-1704,2025-09-04,signup,500.0,New SMB customer via Partner Referral
CUST-1705,2025-09-12,signup,2750.0,New SMB customer via Outbound Sales
CUST-1706,2025-09-15,signup,1800.0,New SMB customer via Inbound Marketing
CUST-1707,2025-09-27,signup,500.0,New SMB customer via Event/Conference
CUST-1708,2025-09-14,signup,750.0,New SMB customer via Outbound Sales
CUST-1709,2025-09-11,signup,2040.0,New Mid-Market customer via Partner Referral
CUST-1710,2025-09-07,signup,600.0,New SMB customer via Event/Conference
CUST-1711,2025-09-15,signup,1080.0,New SMB customer via Event/Conference
CUST-1712,2025-09-15,signup,450.0,New SMB customer via Event/Conference
CUST-1713,2025-09-12,signup,650.0,New SMB customer via Inbound Marketing
CUST-1714,2025-09-09,signup,700.0,New SMB customer via Event/Conference
CUST-1715,2025-09-15,signup,13500.0,New Mid-Market customer via Outbound Sales
CUST-1716,2025-09-13,signup,450.0,New SMB customer via Inbound Marketing
CUST-1717,2025-09-06,signup,750.0,New SMB customer via Outbound Sales
CUST-1718,2025-09-21,signup,500.0,New SMB customer via Event/Conference
CUST-1719,2025-09-26,signup,1320.0,New SMB customer via Inbound Marketing
CUST-1720,2025-09-19,signup,360.0,New SMB customer via Event/Conference
CUST-1005,2025-09-15,upgrade,14750.0,Seat expansion to 527
CUST-1024,2025-09-15,downgrade,-50.0,Seat contraction to 5
CUST-1027,2025-09-15,churn,-800.0,Cancellation
CUST-1066,2025-09-15,upgrade,360.0,Seat expansion to 16
CUST-1097,2025-09-15,upgrade,600.0,Seat expansion to 39
CUST-1106,2025-09-15,upgrade,1200.0,Seat expansion to 89
CUST-1119,2025-09-15,upgrade,240.0,Seat expansion to 12
CUST-1147,2025-09-15,churn,-650.0,Cancellation
CUST-1148,2025-09-15,downgrade,-3100.0,Seat contraction to 453
CUST-1179,2025-09-15,upgrade,600.0,Seat expansion to 27
CUST-1237,2025-09-15,churn,-7440.0,Cancellation
CUST-1246,2025-09-15,churn,-840.0,Cancellation
CUST-1261,2025-09-15,downgrade,-300.0,Seat contraction to 33
CUST-1272,2025-09-15,upgrade,240.0,Seat expansion to 20
CUST-1278,2025-09-15,churn,-5040.0,Cancellation
CUST-1301,2025-09-15,upgrade,50.0,Seat expansion to 6
CUST-1314,2025-09-15,churn,-3360.0,Cancellation
CUST-1333,2025-09-15,downgrade,-120.0,Seat contraction to 6
CUST-1344,2025-09-15,downgrade,-50.0,Seat contraction to 2
CUST-1352,2025-09-15,upgrade,120.0,Seat expansion to 8
CUST-1356,2025-09-15,upgrade,13750.0,Seat expansion to 528
CUST-1369,2025-09-15,churn,-480.0,Cancellation
CUST-1374,2025-09-15,churn,-150.0,Cancellation
CUST-1436,2025-09-15,churn,-2250.0,Cancellation
CUST-1439,2025-09-15,upgrade,1500.0,Seat expansion to 60
CUST-1440,2025-09-15,upgrade,50.0,Seat expansion to 10
CUST-1449,2025-09-15,upgrade,120.0,Seat expansion to 10
CUST-1459,2025-09-15,churn,-750.0,Cancellation
CUST-1477,2025-09-15,upgrade,4500.0,Seat expansion to 99
CUST-1479,2025-09-15,downgrade,-50.0,Seat contraction to 12
CUST-1513,2025-09-15,upgrade,50.0,Seat expansion to 5
CUST-1528,2025-09-15,upgrade,240.0,Seat expansion to 14
CUST-1532,2025-09-15,upgrade,100.0,Seat expansion to 16
CUST-1547,2025-09-15,upgrade,960.0,Seat expansion to 63
CUST-1551,2025-09-15,downgrade,0.0,Seat contraction to 3
CUST-1574,2025-09-15,churn,-500.0,Cancellation
CUST-1575,2025-09-15,downgrade,-100.0,Seat contraction to 11
CUST-1603,2025-09-15,downgrade,-360.0,Seat contraction to 38
CUST-1628,2025-09-15,upgrade,360.0,Seat expansion to 38
CUST-1629,2025-09-15,churn,-34750.0,Cancellation
CUST-1633,2025-09-15,upgrade,1000.0,Seat expansion to 36
CUST-1642,2025-09-15,upgrade,120.0,Seat expansion to 8
CUST-1648,2025-09-15,churn,-550.0,Cancellation
CUST-1659,2025-09-15,upgrade,4680.0,Seat expansion to 351
CUST-1673,2025-09-15,downgrade,-50.0,Seat contraction to 2
CUST-1683,2025-09-15,upgrade,240.0,Seat expansion to 13
CUST-1721,2025-10-08,signup,750.0,New SMB customer via Outbound Sales
CUST-1722,2025-10-02,signup,200.0,New SMB customer via Outbound Sales
CUST-1723,2025-10-03,signup,500.0,New SMB customer via Inbound Marketing
CUST-1724,2025-10-11,signup,150.0,New SMB customer via Inbound Marketing
CUST-1725,2025-10-02,signup,250.0,New SMB customer via Outbound Sales
CUST-1726,2025-10-15,signup,56750.0,New Enterprise customer via Event/Conference
CUST-1727,2025-10-03,signup,550.0,New SMB customer via Outbound Sales
CUST-1728,2025-10-26,signup,350.0,New SMB customer via Self-Serve Promo
CUST-1729,2025-10-05,signup,650.0,New SMB customer via Outbound Sales
CUST-1730,2025-10-15,signup,1200.0,New SMB customer via Outbound Sales
CUST-1731,2025-10-03,signup,750.0,New SMB customer via Outbound Sales
CUST-1732,2025-10-20,signup,600.0,New SMB customer via Inbound Marketing
CUST-1733,2025-10-25,signup,550.0,New SMB customer via Partner Referral
CUST-1734,2025-10-02,signup,350.0,New SMB customer via Inbound Marketing
CUST-1735,2025-10-12,signup,8280.0,New Mid-Market customer via Inbound Marketing
CUST-1736,2025-10-18,signup,2760.0,New Mid-Market customer via Inbound Marketing
CUST-1737,2025-10-19,signup,600.0,New SMB customer via Self-Serve Promo
CUST-1738,2025-10-09,signup,5040.0,New Mid-Market customer via Event/Conference
CUST-1739,2025-10-05,signup,7200.0,New Mid-Market customer via Event/Conference
CUST-1740,2025-10-23,signup,2640.0,New Mid-Market customer via Outbound Sales
CUST-1741,2025-10-05,signup,750.0,New SMB customer via Partner Referral
CUST-1742,2025-10-26,signup,400.0,New SMB customer via Inbound Marketing
CUST-1743,2025-10-15,signup,450.0,New SMB customer via Self-Serve Promo
CUST-1019,2025-10-15,upgrade,15500.0,Seat expansion to 434
CUST-1061,2025-10-15,upgrade,1680.0,Seat expansion to 70
CUST-1064,2025-10-15,churn,-750.0,Cancellation
CUST-1065,2025-10-15,upgrade,50.0,Seat expansion to 11
CUST-1114,2025-10-15,upgrade,20000.0,Seat expansion to 444
CUST-1172,2025-10-15,upgrade,840.0,Seat expansion to 45
CUST-1192,2025-10-15,upgrade,100.0,Seat expansion to 14
CUST-1209,2025-10-15,churn,-1440.0,Cancellation
CUST-1212,2025-10-15,churn,-200.0,Cancellation
CUST-1223,2025-10-15,upgrade,50.0,Seat expansion to 14
CUST-1247,2025-10-15,downgrade,-100.0,Seat contraction to 13
CUST-1250,2025-10-15,downgrade,-50.0,Seat contraction to 6
CUST-1262,2025-10-15,upgrade,360.0,Seat expansion to 18
CUST-1283,2025-10-15,churn,-800.0,Cancellation
CUST-1310,2025-10-15,downgrade,-1560.0,Seat contraction to 58
CUST-1311,2025-10-15,upgrade,5500.0,Seat expansion to 324
CUST-1323,2025-10-15,upgrade,1500.0,Seat expansion to 39
CUST-1387,2025-10-15,churn,-900.0,Cancellation
CUST-1391,2025-10-15,upgrade,250.0,Seat expansion to 9
CUST-1394,2025-10-15,upgrade,120.0,Seat expansion to 7
CUST-1404,2025-10-15,upgrade,240.0,Seat expansion to 23
CUST-1467,2025-10-15,churn,-550.0,Cancellation
CUST-1469,2025-10-15,upgrade,50.0,Seat expansion to 12
CUST-1474,2025-10-15,downgrade,-100.0,Seat contraction to 9
CUST-1482,2025-10-15,upgrade,1200.0,Seat expansion to 90
CUST-1491,2025-10-15,churn,-750.0,Cancellation
CUST-1516,2025-10-15,upgrade,1440.0,Seat expansion to 59
CUST-1543,2025-10-15,upgrade,50.0,Seat expansion to 6
CUST-1546,2025-10-15,upgrade,2500.0,Seat expansion to 153
CUST-1547,2025-10-15,upgrade,600.0,Seat expansion to 68
CUST-1607,2025-10-15,upgrade,50.0,Seat expansion to 8
CUST-1613,2025-10-15,upgrade,50.0,Seat expansion to 8
CUST-1620,2025-10-15,upgrade,960.0,Seat expansion to 76
CUST-1661,2025-10-15,churn,-650.0,Cancellation
CUST-1678,2025-10-15,upgrade,2000.0,Seat expansion to 49
CUST-1704,2025-10-15,upgrade,100.0,Seat expansion to 12
CUST-1720,2025-10-15,upgrade,120.0,Seat expansion to 4
CUST-1744,2025-11-13,signup,500.0,New SMB customer via Outbound Sales
CUST-1745,2025-11-09,signup,3240.0,New Mid-Market customer via Outbound Sales
CUST-1746,2025-11-16,signup,550.0,New SMB customer via Event/Conference
CUST-1747,2025-11-20,signup,750.0,New SMB customer via Event/Conference
CUST-1748,2025-11-25,signup,1680.0,New SMB customer via Inbound Marketing
CUST-1749,2025-11-24,signup,4320.0,New Mid-Market customer via Outbound Sales
CUST-1750,2025-11-11,signup,58000.0,New Enterprise customer via Self-Serve Promo
CUST-1751,2025-11-22,signup,500.0,New SMB customer via Inbound Marketing
CUST-1752,2025-11-04,signup,600.0,New SMB customer via Inbound Marketing
CUST-1753,2025-11-22,signup,600.0,New SMB customer via Event/Conference
CUST-1754,2025-11-12,signup,450.0,New SMB customer via Inbound Marketing
CUST-1755,2025-11-07,signup,750.0,New SMB customer via Inbound Marketing
CUST-1756,2025-11-12,signup,400.0,New SMB customer via Inbound Marketing
CUST-1757,2025-11-08,signup,550.0,New SMB customer via Outbound Sales
CUST-1758,2025-11-27,signup,400.0,New SMB customer via Outbound Sales
CUST-1759,2025-11-27,signup,720.0,New SMB customer via Event/Conference
CUST-1760,2025-11-26,signup,3250.0,New SMB customer via Partner Referral
CUST-1761,2025-11-14,signup,4320.0,New Mid-Market customer via Outbound Sales
CUST-1762,2025-11-26,signup,650.0,New SMB customer via Outbound Sales
CUST-1763,2025-11-08,signup,8400.0,New Mid-Market customer via Inbound Marketing
CUST-1764,2025-11-19,signup,1100.0,New Mid-Market customer via Outbound Sales
CUST-1765,2025-11-21,signup,1680.0,New SMB customer via Partner Referral
CUST-1766,2025-11-07,signup,150.0,New SMB customer via Outbound Sales
CUST-1016,2025-11-15,upgrade,100.0,Seat expansion to 14
CUST-1041,2025-11-15,churn,-350.0,Cancellation
CUST-1045,2025-11-15,upgrade,150.0,Seat expansion to 23
CUST-1056,2025-11-15,churn,-600.0,Cancellation
CUST-1075,2025-11-15,upgrade,750.0,Seat expansion to 19
CUST-1104,2025-11-15,churn,-450.0,Cancellation
CUST-1115,2025-11-15,upgrade,120.0,Seat expansion to 7
CUST-1117,2025-11-15,churn,-5640.0,Cancellation
CUST-1122,2025-11-15,upgrade,1080.0,Seat expansion to 80
CUST-1144,2025-11-15,churn,-650.0,Cancellation
CUST-1155,2025-11-15,upgrade,120.0,Seat expansion to 7
CUST-1178,2025-11-15,upgrade,50.0,Seat expansion to 17
CUST-1251,2025-11-15,downgrade,-240.0,Seat contraction to 14
CUST-1261,2025-11-15,downgrade,-200.0,Seat contraction to 29
CUST-1266,2025-11-15,upgrade,360.0,Seat expansion to 46
CUST-1273,2025-11-15,upgrade,480.0,Seat expansion to 45
CUST-1280,2025-11-15,upgrade,120.0,Seat expansion to 5
CUST-1313,2025-11-15,downgrade,-200.0,Seat contraction to 20
CUST-1335,2025-11-15,churn,-1440.0,Cancellation
CUST-1366,2025-11-15,upgrade,50.0,Seat expansion to 5
CUST-1372,2025-11-15,upgrade,1750.0,Seat expansion to 39
CUST-1451,2025-11-15,downgrade,-50.0,Seat contraction to 4
CUST-1583,2025-11-15,upgrade,960.0,Seat expansion to 55
CUST-1584,2025-11-15,upgrade,50.0,Seat expansion to 4
CUST-1627,2025-11-15,churn,-150.0,Cancellation
CUST-1650,2025-11-15,upgrade,960.0,Seat expansion to 44
CUST-1652,2025-11-15,churn,-7320.0,Cancellation
CUST-1675,2025-11-15,upgrade,240.0,Seat expansion to 14
CUST-1676,2025-11-15,upgrade,1920.0,Seat expansion to 91
CUST-1682,2025-11-15,upgrade,100.0,Seat expansion to 14
CUST-1687,2025-11-15,churn,-5400.0,Cancellation
CUST-1704,2025-11-15,downgrade,-50.0,Seat contraction to 11
CUST-1734,2025-11-15,upgrade,50.0,Seat expansion to 8
CUST-1767,2025-12-19,signup,200.0,New SMB customer via Inbound Marketing
CUST-1768,2025-12-21,signup,750.0,New SMB customer via Outbound Sales
CUST-1769,2025-12-05,signup,700.0,New SMB customer via Event/Conference
CUST-1770,2025-12-11,signup,39500.0,New Enterprise customer via Outbound Sales
CUST-1771,2025-12-15,signup,960.0,New SMB customer via Inbound Marketing
CUST-1772,2025-12-15,signup,7440.0,New Mid-Market customer via Inbound Marketing
CUST-1773,2025-12-22,signup,2550.0,New Mid-Market customer via Outbound Sales
CUST-1774,2025-12-19,signup,480.0,New SMB customer via Inbound Marketing
CUST-1775,2025-12-26,signup,500.0,New SMB customer via Event/Conference
CUST-1776,2025-12-09,signup,3840.0,New Mid-Market customer via Partner Referral
CUST-1777,2025-12-13,signup,10750.0,New Mid-Market customer via Self-Serve Promo
CUST-1778,2025-12-26,signup,700.0,New SMB customer via Outbound Sales
CUST-1779,2025-12-17,signup,2640.0,New Mid-Market customer via Outbound Sales
CUST-1780,2025-12-16,signup,700.0,New SMB customer via Event/Conference
CUST-1781,2025-12-16,signup,600.0,New SMB customer via Outbound Sales
CUST-1782,2025-12-09,signup,400.0,New SMB customer via Inbound Marketing
CUST-1783,2025-12-01,signup,7080.0,New Mid-Market customer via Event/Conference
CUST-1784,2025-12-01,signup,500.0,New SMB customer via Event/Conference
CUST-1785,2025-12-17,signup,400.0,New SMB customer via Event/Conference
CUST-1786,2025-12-25,signup,7560.0,New Mid-Market customer via Inbound Marketing
CUST-1029,2025-12-15,upgrade,50.0,Seat expansion to 7
CUST-1039,2025-12-15,upgrade,50.0,Seat expansion to 7
CUST-1135,2025-12-15,upgrade,50.0,Seat expansion to 7
CUST-1167,2025-12-15,upgrade,15500.0,Seat expansion to 548
CUST-1181,2025-12-15,upgrade,120.0,Seat expansion to 16
CUST-1207,2025-12-15,upgrade,1080.0,Seat expansion to 49
CUST-1244,2025-12-15,churn,-250.0,Cancellation
CUST-1275,2025-12-15,upgrade,120.0,Seat expansion to 8
CUST-1306,2025-12-15,upgrade,720.0,Seat expansion to 52
CUST-1345,2025-12-15,upgrade,50.0,Seat expansion to 5
CUST-1356,2025-12-15,downgrade,-17250.0,Seat contraction to 459
CUST-1365,2025-12-15,upgrade,2160.0,Seat expansion to 231
CUST-1397,2025-12-15,churn,-6600.0,Cancellation
CUST-1408,2025-12-15,downgrade,-50.0,Seat contraction to 7
CUST-1472,2025-12-15,churn,-600.0,Cancellation
CUST-1479,2025-12-15,downgrade,-50.0,Seat contraction to 11
CUST-1499,2025-12-15,upgrade,120.0,Seat expansion to 10
CUST-1557,2025-12-15,upgrade,150.0,Seat expansion to 16
CUST-1571,2025-12-15,upgrade,50.0,Seat expansion to 22
CUST-1622,2025-12-15,churn,-300.0,Cancellation
CUST-1633,2025-12-15,churn,-9000.0,Cancellation
CUST-1644,2025-12-15,upgrade,50.0,Seat expansion to 6
CUST-1651,2025-12-15,upgrade,50.0,Seat expansion to 13
CUST-1682,2025-12-15,downgrade,-50.0,Seat contraction to 13
CUST-1722,2025-12-15,upgrade,50.0,Seat expansion to 5
CUST-1766,2025-12-15,churn,-150.0,Cancellation
