snapshot_date,opportunity_id,stage_at_snapshot,amount,forecast_category,expected_close_date
2025-07-01,OPP-01801,Qualification,60964.0,Pipeline,2025-07-09
2025-07-01,OPP-01803,Discovery,57607.0,Pipeline,2025-07-26
2025-07-01,OPP-01860,Discovery,50521.0,Pipeline,2025-07-09
2025-07-01,OPP-01863,Proof of Concept,76672.0,Best Case,2025-07-11
2025-07-01,OPP-01921,Qualification,149676.0,Pipeline,2025-07-29
2025-07-01,OPP-01942,Negotiation,145968.0,Commit,2025-07-12
2025-07-01,OPP-01950,Discovery,175286.0,Pipeline,2025-09-01
2025-07-01,OPP-01973,Proof of Concept,244314.0,Best Case,2025-11-17
2025-07-01,OPP-01981,Discovery,163629.0,Pipeline,2025-07-10
2025-07-01,OPP-01992,Qualification,54679.0,Pipeline,2025-07-06
2025-07-01,OPP-02048,Qualification,174284.0,Pipeline,2025-07-30
2025-07-01,OPP-02068,Proof of Concept,185424.0,Best Case,2025-07-16
2025-07-01,OPP-02090,Discovery,154466.0,Pipeline,2025-08-20
2025-07-01,OPP-02092,Qualification,214655.0,Pipeline,2025-07-30
2025-07-01,OPP-02119,Proof of Concept,178742.0,Best Case,2025-07-08
2025-07-01,OPP-02120,Proof of Concept,16824.0,Best Case,2025-07-02
2025-07-01,OPP-02126,Qualification,74331.0,Pipeline,2025-07-23
2025-07-01,OPP-02261,Proof of Concept,16545.0,Best Case,2025-08-17
2025-07-01,OPP-02504,Negotiation,67680.0,Commit,2025-07-22
2025-07-01,OPP-02506,Negotiation,3600.0,Commit,2025-07-26
2025-07-01,OPP-02508,Negotiation,14400.0,Commit,2025-07-19
2025-07-01,OPP-02510,Negotiation,8400.0,Commit,2025-07-20
2025-07-01,OPP-02512,Negotiation,102240.0,Commit,2025-07-21
2025-07-01,OPP-02514,Renewal Discussion,7800.0,Best Case,2025-07-03
2025-07-01,OPP-02516,Negotiation,7800.0,Commit,2025-07-10
2025-07-01,OPP-02518,Renewal Discussion,105120.0,Best Case,2025-07-10
2025-07-01,OPP-02520,Negotiation,7200.0,Commit,2025-07-21
2025-07-01,OPP-02522,Negotiation,14400.0,Commit,2025-07-22
2025-07-01,OPP-02524,Negotiation,993000.0,Commit,2025-07-19
2025-07-01,OPP-02527,Renewal Discussion,3600.0,Best Case,2025-07-14
2025-07-01,OPP-02533,Renewal Discussion,48960.0,Best Case,2025-08-09
2025-07-01,OPP-02535,Renewal Discussion,6000.0,Best Case,2025-07-15
2025-07-01,OPP-02537,Renewal Discussion,7800.0,Best Case,2025-08-05
2025-07-01,OPP-02539,Renewal Discussion,6600.0,Best Case,2025-08-23
2025-07-01,OPP-02541,Renewal Discussion,23040.0,Best Case,2025-08-27
2025-07-01,OPP-02543,Renewal Discussion,7800.0,Best Case,2025-08-09
2025-07-01,OPP-02545,Negotiation,8400.0,Commit,2025-08-10
2025-07-01,OPP-02547,Renewal Discussion,37440.0,Best Case,2025-08-23
2025-07-01,OPP-02551,Renewal Discussion,309000.0,Best Case,2025-08-15
2025-07-01,OPP-02553,Renewal Discussion,3600.0,Best Case,2025-08-10
2025-07-01,OPP-02556,Renewal Discussion,6000.0,Best Case,2025-08-15
2025-07-01,OPP-02558,Negotiation,112320.0,Commit,2025-08-14
2025-07-01,OPP-02560,Renewal Discussion,10800.0,Best Case,2025-08-21
2025-07-01,OPP-02562,Renewal Discussion,8640.0,Best Case,2025-08-05
2025-07-01,OPP-02564,Renewal Discussion,96480.0,Best Case,2025-08-24
2025-07-01,OPP-02796,Negotiation,4320.0,Commit,2025-07-20
2025-07-01,OPP-02797,Negotiation,216000.0,Commit,2025-07-07
2025-07-01,OPP-02798,Negotiation,51000.0,Commit,2025-07-15
2025-07-01,OPP-02799,Negotiation,3000.0,Commit,2025-07-09
2025-07-01,OPP-02800,Negotiation,306720.0,Commit,2025-07-24
2025-07-01,OPP-02801,Renewal Discussion,2400.0,Best Case,2025-07-15
2025-07-01,OPP-02802,Negotiation,4800.0,Commit,2025-07-08
2025-07-01,OPP-02803,Negotiation,7200.0,Commit,2025-07-12
2025-07-01,OPP-02804,Negotiation,5760.0,Commit,2025-07-11
2025-07-01,OPP-02805,Renewal Discussion,44400.0,Best Case,2025-07-17
2025-07-01,OPP-02806,Negotiation,96000.0,Commit,2025-07-27
2025-07-01,OPP-02807,Negotiation,7800.0,Commit,2025-07-10
2025-07-01,OPP-02809,Negotiation,7200.0,Commit,2025-07-26
2025-07-01,OPP-02810,Negotiation,12960.0,Commit,2025-07-20
2025-07-01,OPP-02811,Negotiation,7200.0,Commit,2025-07-13
2025-07-01,OPP-02812,Negotiation,7200.0,Commit,2025-07-19
2025-07-01,OPP-02813,Renewal Discussion,51840.0,Best Case,2025-07-06
2025-07-01,OPP-02814,Negotiation,4200.0,Commit,2025-07-26
2025-07-01,OPP-02815,Negotiation,7200.0,Commit,2025-07-17
2025-07-01,OPP-02816,Negotiation,7200.0,Commit,2025-07-04
2025-07-01,OPP-02817,Negotiation,2400.0,Commit,2025-07-23
2025-07-01,OPP-02818,Negotiation,10800.0,Commit,2025-07-10
2025-07-01,OPP-02819,Negotiation,1800.0,Commit,2025-07-21
2025-07-01,OPP-02820,Negotiation,24000.0,Commit,2025-07-21
2025-07-01,OPP-02821,Negotiation,7200.0,Commit,2025-07-02
2025-07-01,OPP-02822,Negotiation,8640.0,Commit,2025-07-05
2025-07-01,OPP-02823,Negotiation,64800.0,Commit,2025-07-27
2025-07-01,OPP-02824,Negotiation,5760.0,Commit,2025-07-09
2025-07-01,OPP-02825,Renewal Discussion,54720.0,Best Case,2025-08-20
2025-07-01,OPP-02826,Negotiation,73440.0,Commit,2025-08-08
2025-07-01,OPP-02827,Renewal Discussion,12960.0,Best Case,2025-08-06
2025-07-01,OPP-02828,Negotiation,30000.0,Commit,2025-08-20
2025-07-01,OPP-02829,Renewal Discussion,7800.0,Best Case,2025-08-25
2025-07-01,OPP-02830,Negotiation,30240.0,Commit,2025-08-09
2025-07-01,OPP-02832,Renewal Discussion,1800.0,Best Case,2025-08-16
2025-07-01,OPP-02833,Renewal Discussion,150000.0,Best Case,2025-08-04
2025-07-01,OPP-02834,Negotiation,4800.0,Commit,2025-08-13
2025-07-01,OPP-02835,Renewal Discussion,3600.0,Best Case,2025-08-17
2025-07-01,OPP-02836,Negotiation,4200.0,Commit,2025-08-08
2025-07-01,OPP-02837,Renewal Discussion,11520.0,Best Case,2025-08-02
2025-07-01,OPP-02838,Renewal Discussion,434880.0,Best Case,2025-08-12
2025-07-01,OPP-02839,Renewal Discussion,93600.0,Best Case,2025-08-24
2025-07-01,OPP-02840,Negotiation,216000.0,Commit,2025-08-02
2025-07-01,OPP-02841,Negotiation,5400.0,Commit,2025-08-12
2025-07-01,OPP-02842,Negotiation,21000.0,Commit,2025-08-14
2025-07-01,OPP-02843,Renewal Discussion,38880.0,Best Case,2025-08-13
2025-07-01,OPP-02844,Renewal Discussion,3600.0,Best Case,2025-08-17
2025-07-01,OPP-02845,Renewal Discussion,5400.0,Best Case,2025-08-15
2025-07-01,OPP-02846,Renewal Discussion,3000.0,Best Case,2025-08-23
2025-07-01,OPP-02847,Renewal Discussion,2400.0,Best Case,2025-08-19
2025-07-01,OPP-02848,Renewal Discussion,9000.0,Best Case,2025-08-24
2025-07-01,OPP-02849,Renewal Discussion,5760.0,Best Case,2025-08-20
2025-07-01,OPP-02850,Negotiation,2400.0,Commit,2025-08-10
2025-07-01,OPP-02851,Renewal Discussion,7800.0,Best Case,2025-08-24
2025-07-01,OPP-02852,Renewal Discussion,3600.0,Best Case,2025-08-08
2025-07-01,OPP-02854,Renewal Discussion,3000.0,Best Case,2025-08-22
2025-07-01,OPP-03212,Expansion Discussion,600.0,Best Case,2025-07-15
2025-07-01,OPP-03213,Expansion Discussion,600.0,Best Case,2025-07-15
2025-07-01,OPP-03214,Expansion Discussion,5760.0,Best Case,2025-07-15
2025-07-01,OPP-03215,Expansion Discussion,117000.0,Best Case,2025-07-15
2025-07-01,OPP-03216,Expansion Discussion,2880.0,Best Case,2025-07-15
2025-07-01,OPP-03217,Expansion Discussion,1440.0,Best Case,2025-07-15
2025-07-01,OPP-03218,Expansion Discussion,5760.0,Best Case,2025-07-15
2025-07-01,OPP-03219,Expansion Discussion,14400.0,Best Case,2025-07-15
2025-07-01,OPP-03220,Expansion Discussion,10080.0,Best Case,2025-07-15
2025-07-01,OPP-03221,Expansion Discussion,1200.0,Best Case,2025-07-15
2025-07-01,OPP-03222,Expansion Discussion,2880.0,Best Case,2025-07-15
2025-07-01,OPP-03223,Expansion Discussion,10080.0,Best Case,2025-07-15
2025-07-01,OPP-03224,Expansion Discussion,600.0,Best Case,2025-07-15
2025-07-01,OPP-03225,Expansion Discussion,4320.0,Best Case,2025-07-15
2025-07-01,OPP-03226,Expansion Discussion,4800.0,Best Case,2025-07-15
2025-07-01,OPP-03228,Expansion Discussion,142560.0,Best Case,2025-08-15
2025-07-01,OPP-03231,Expansion Discussion,1200.0,Best Case,2025-08-15
2025-07-01,OPP-03233,Expansion Discussion,8640.0,Best Case,2025-08-15
2025-07-01,OPP-03234,Expansion Discussion,3000.0,Best Case,2025-08-15
2025-07-01,OPP-03235,Expansion Discussion,2880.0,Best Case,2025-08-15
2025-07-01,OPP-03236,Expansion Discussion,1200.0,Best Case,2025-08-15
2025-07-01,OPP-03237,Expansion Discussion,2880.0,Best Case,2025-08-15
2025-07-01,OPP-03238,Expansion Discussion,17280.0,Best Case,2025-08-15
2025-07-01,OPP-03241,Expansion Discussion,9000.0,Best Case,2025-08-15
2025-07-01,OPP-03242,Expansion Discussion,600.0,Best Case,2025-08-15
2025-07-01,OPP-03243,Expansion Discussion,1200.0,Best Case,2025-08-15
2025-07-01,OPP-03244,Expansion Discussion,60000.0,Best Case,2025-08-15
2025-10-01,OPP-00605,Negotiation,9000.0,Commit,2025-10-08
2025-10-01,OPP-00606,Negotiation,2400.0,Commit,2025-10-02
2025-10-01,OPP-00607,Negotiation,6000.0,Commit,2025-10-03
2025-10-01,OPP-00608,Negotiation,1800.0,Commit,2025-10-11
2025-10-01,OPP-00609,Negotiation,3000.0,Commit,2025-10-02
2025-10-01,OPP-00610,Negotiation,681000.0,Commit,2025-10-15
2025-10-01,OPP-00611,Negotiation,6600.0,Commit,2025-10-03
2025-10-01,OPP-00612,Proof of Concept,7800.0,Best Case,2025-10-05
2025-10-01,OPP-00613,Negotiation,14400.0,Commit,2025-10-15
2025-10-01,OPP-00614,Negotiation,9000.0,Commit,2025-10-03
2025-10-01,OPP-00615,Proof of Concept,7200.0,Best Case,2025-10-20
2025-10-01,OPP-00616,Qualification,6600.0,Pipeline,2025-10-25
2025-10-01,OPP-00617,Negotiation,4200.0,Commit,2025-10-02
2025-10-01,OPP-00618,Negotiation,99360.0,Commit,2025-10-12
2025-10-01,OPP-00619,Negotiation,33120.0,Commit,2025-10-18
2025-10-01,OPP-00620,Negotiation,60480.0,Commit,2025-10-09
2025-10-01,OPP-00621,Negotiation,86400.0,Commit,2025-10-05
2025-10-01,OPP-00622,Proof of Concept,31680.0,Best Case,2025-10-23
2025-10-01,OPP-00623,Negotiation,9000.0,Commit,2025-10-05
2025-10-01,OPP-00625,Negotiation,6000.0,Commit,2025-11-13
2025-10-01,OPP-00626,Proof of Concept,38880.0,Best Case,2025-11-09
2025-10-01,OPP-00628,Qualification,9000.0,Pipeline,2025-11-20
2025-10-01,OPP-00630,Proof of Concept,51840.0,Best Case,2025-11-24
2025-10-01,OPP-00631,Discovery,6000.0,Pipeline,2025-11-22
2025-10-01,OPP-00634,Discovery,5400.0,Pipeline,2025-11-12
2025-10-01,OPP-00636,Discovery,4800.0,Pipeline,2025-11-12
2025-10-01,OPP-00641,Proof of Concept,51840.0,Best Case,2025-11-14
2025-10-01,OPP-00642,Discovery,7800.0,Pipeline,2025-11-26
2025-10-01,OPP-00643,Qualification,100800.0,Pipeline,2025-11-08
2025-10-01,OPP-00644,Proof of Concept,13200.0,Best Case,2025-11-19
2025-10-01,OPP-00646,Proof of Concept,1800.0,Best Case,2025-11-07
2025-10-01,OPP-00653,Qualification,30600.0,Pipeline,2025-12-22
2025-10-01,OPP-00662,Proof of Concept,84960.0,Best Case,2025-12-01
2025-10-01,OPP-00665,Discovery,90720.0,Pipeline,2025-12-25
2025-10-01,OPP-00666,Negotiation,82215.0,Commit,2025-12-19
2025-10-01,OPP-00667,Negotiation,101461.0,Commit,2025-12-11
2025-10-01,OPP-00668,Proof of Concept,77404.0,Best Case,2025-12-11
2025-10-01,OPP-00670,Negotiation,70191.0,Commit,2025-12-11
2025-10-01,OPP-00671,Negotiation,201910.0,Commit,2025-12-11
2025-10-01,OPP-00672,Negotiation,25949.0,Commit,2025-12-11
2025-10-01,OPP-00673,Negotiation,177577.0,Commit,2025-12-11
2025-10-01,OPP-00674,Negotiation,193751.0,Commit,2025-12-19
2025-10-01,OPP-00675,Negotiation,89144.0,Commit,2025-12-11
2025-10-01,OPP-00676,Proof of Concept,24284.0,Best Case,2025-12-26
2025-10-01,OPP-00677,Negotiation,32624.0,Commit,2025-12-11
2025-10-01,OPP-00678,Negotiation,41727.0,Commit,2025-12-11
2025-10-01,OPP-00679,Negotiation,118336.0,Commit,2025-12-19
2025-10-01,OPP-00680,Negotiation,7177.0,Commit,2025-12-11
2025-10-01,OPP-00681,Negotiation,112928.0,Commit,2025-12-11
2025-10-01,OPP-00682,Negotiation,192206.0,Commit,2025-12-11
2025-10-01,OPP-00684,Proof of Concept,233926.0,Best Case,2025-12-11
2025-10-01,OPP-00685,Negotiation,184641.0,Commit,2025-12-11
2025-10-01,OPP-00687,Negotiation,56701.0,Commit,2025-12-11
2025-10-01,OPP-00688,Proof of Concept,222323.0,Best Case,2026-02-02
2025-10-01,OPP-00689,Negotiation,221265.0,Commit,2025-12-19
2025-10-01,OPP-00690,Qualification,33417.0,Pipeline,2025-12-11
2025-10-01,OPP-00691,Negotiation,6151.0,Commit,2025-12-19
2025-10-01,OPP-00692,Negotiation,153487.0,Commit,2025-12-11
2025-10-01,OPP-00693,Negotiation,83987.0,Commit,2025-12-19
2025-10-01,OPP-00694,Negotiation,178769.0,Commit,2025-12-11
2025-10-01,OPP-00695,Negotiation,90437.0,Commit,2025-12-11
2025-10-01,OPP-00696,Negotiation,43110.0,Commit,2025-12-11
2025-10-01,OPP-00697,Qualification,27039.0,Pipeline,2025-12-19
2025-10-01,OPP-00698,Negotiation,144741.0,Commit,2025-12-11
2025-10-01,OPP-00699,Negotiation,56824.0,Commit,2025-12-11
2025-10-01,OPP-00700,Negotiation,61123.0,Commit,2025-12-11
2025-10-01,OPP-00702,Proof of Concept,106234.0,Best Case,2025-12-11
2025-10-01,OPP-00703,Negotiation,53725.0,Commit,2025-12-11
2025-10-01,OPP-00704,Negotiation,72838.0,Commit,2025-12-11
2025-10-01,OPP-00705,Negotiation,37907.0,Commit,2025-12-11
2025-10-01,OPP-00706,Negotiation,166692.0,Commit,2025-12-19
2025-10-01,OPP-00708,Negotiation,81137.0,Commit,2025-12-11
2025-10-01,OPP-00709,Negotiation,75452.0,Commit,2025-12-11
2025-10-01,OPP-00710,Proof of Concept,243422.0,Best Case,2025-12-11
2025-10-01,OPP-00711,Negotiation,180650.0,Commit,2025-12-11
2025-10-01,OPP-00712,Negotiation,212524.0,Commit,2025-12-11
2025-10-01,OPP-00713,Negotiation,116777.0,Commit,2025-12-11
2025-10-01,OPP-00714,Negotiation,238736.0,Commit,2025-12-11
2025-10-01,OPP-00715,Proof of Concept,166348.0,Best Case,2025-12-11
2025-10-01,OPP-00717,Proof of Concept,214344.0,Best Case,2026-02-02
2025-10-01,OPP-00718,Negotiation,243466.0,Commit,2025-12-11
2025-10-01,OPP-00719,Negotiation,181348.0,Commit,2025-12-11
2025-10-01,OPP-00720,Negotiation,32613.0,Commit,2025-12-11
2025-10-01,OPP-00722,Negotiation,188774.0,Commit,2025-12-19
2025-10-01,OPP-00724,Negotiation,201103.0,Commit,2025-12-19
2025-10-01,OPP-00725,Negotiation,236735.0,Commit,2025-12-11
2025-10-01,OPP-00726,Negotiation,98818.0,Commit,2025-12-19
2025-10-01,OPP-00728,Negotiation,216088.0,Commit,2025-12-19
2025-10-01,OPP-00730,Negotiation,248362.0,Commit,2025-12-11
2025-10-01,OPP-00731,Proof of Concept,51355.0,Best Case,2025-12-19
2025-10-01,OPP-00732,Qualification,8656.0,Pipeline,2025-12-26
2025-10-01,OPP-00734,Negotiation,44000.0,Commit,2025-12-11
2025-10-01,OPP-00735,Negotiation,241534.0,Commit,2025-12-11
2025-10-01,OPP-00737,Qualification,236192.0,Pipeline,2025-12-11
2025-10-01,OPP-00738,Qualification,87797.0,Pipeline,2025-12-11
2025-10-01,OPP-00739,Negotiation,75542.0,Commit,2025-12-26
2025-10-01,OPP-00741,Negotiation,229408.0,Commit,2025-12-11
2025-10-01,OPP-00742,Negotiation,8396.0,Commit,2025-12-11
2025-10-01,OPP-00743,Negotiation,143925.0,Commit,2025-12-19
2025-10-01,OPP-00744,Negotiation,133127.0,Commit,2025-12-11
2025-10-01,OPP-00745,Negotiation,14449.0,Commit,2025-12-11
2025-10-01,OPP-00746,Proof of Concept,187349.0,Best Case,2025-12-11
2025-10-01,OPP-00747,Proof of Concept,244217.0,Best Case,2025-12-19
2025-10-01,OPP-00748,Negotiation,70842.0,Commit,2025-12-11
2025-10-01,OPP-00750,Negotiation,86337.0,Commit,2025-12-26
2025-10-01,OPP-00751,Negotiation,80031.0,Commit,2025-12-11
2025-10-01,OPP-00752,Qualification,233956.0,Pipeline,2025-12-11
2025-10-01,OPP-00753,Qualification,55996.0,Pipeline,2025-12-11
2025-10-01,OPP-00754,Negotiation,135485.0,Commit,2025-12-19
2025-10-01,OPP-00755,Negotiation,195965.0,Commit,2025-12-11
2025-10-01,OPP-00756,Negotiation,249496.0,Commit,2025-12-11
2025-10-01,OPP-00757,Negotiation,232672.0,Commit,2025-12-19
2025-10-01,OPP-00758,Negotiation,192455.0,Commit,2025-12-11
2025-10-01,OPP-00759,Negotiation,241631.0,Commit,2025-12-19
2025-10-01,OPP-00760,Negotiation,239464.0,Commit,2025-12-11
2025-10-01,OPP-00761,Negotiation,145083.0,Commit,2025-12-19
2025-10-01,OPP-00764,Negotiation,247320.0,Commit,2025-12-19
2025-10-01,OPP-00765,Negotiation,195132.0,Commit,2025-12-19
2025-10-01,OPP-00766,Proof of Concept,35049.0,Best Case,2025-12-19
2025-10-01,OPP-00768,Proof of Concept,128401.0,Best Case,2025-12-19
2025-10-01,OPP-00770,Qualification,213022.0,Pipeline,2025-12-19
2025-10-01,OPP-00771,Negotiation,202723.0,Commit,2025-12-11
2025-10-01,OPP-00773,Negotiation,101440.0,Commit,2025-12-11
2025-10-01,OPP-00774,Negotiation,242994.0,Commit,2025-12-11
2025-10-01,OPP-00775,Negotiation,117376.0,Commit,2025-12-11
2025-10-01,OPP-00776,Negotiation,117347.0,Commit,2025-12-11
2025-10-01,OPP-00777,Proof of Concept,160514.0,Best Case,2025-12-19
2025-10-01,OPP-00778,Negotiation,200838.0,Commit,2025-12-11
2025-10-01,OPP-00779,Negotiation,179758.0,Commit,2025-12-11
2025-10-01,OPP-00780,Negotiation,23164.0,Commit,2025-12-19
2025-10-01,OPP-00781,Discovery,222512.0,Pipeline,2026-02-02
2025-10-01,OPP-00782,Proof of Concept,41586.0,Best Case,2025-12-19
2025-10-01,OPP-00783,Negotiation,82084.0,Commit,2025-12-11
2025-10-01,OPP-00784,Negotiation,58257.0,Commit,2025-12-11
2025-10-01,OPP-00788,Negotiation,50118.0,Commit,2025-12-11
2025-10-01,OPP-00789,Negotiation,121786.0,Commit,2025-12-26
2025-10-01,OPP-00790,Negotiation,158479.0,Commit,2025-12-11
2025-10-01,OPP-00791,Negotiation,62861.0,Commit,2025-12-11
2025-10-01,OPP-00793,Negotiation,53998.0,Commit,2025-12-19
2025-10-01,OPP-00795,Negotiation,82291.0,Commit,2025-12-11
2025-10-01,OPP-00796,Negotiation,40592.0,Commit,2025-12-11
2025-10-01,OPP-00797,Negotiation,152280.0,Commit,2025-12-11
2025-10-01,OPP-00799,Negotiation,93417.0,Commit,2025-12-11
2025-10-01,OPP-00801,Negotiation,210223.0,Commit,2025-12-11
2025-10-01,OPP-00802,Qualification,152727.0,Pipeline,2025-12-19
2025-10-01,OPP-00803,Negotiation,23889.0,Commit,2025-12-11
2025-10-01,OPP-00804,Negotiation,124908.0,Commit,2025-12-11
2025-10-01,OPP-00805,Negotiation,82435.0,Commit,2025-12-11
2025-10-01,OPP-00806,Negotiation,179715.0,Commit,2025-12-11
2025-10-01,OPP-00807,Negotiation,28687.0,Commit,2025-12-11
2025-10-01,OPP-00808,Negotiation,123503.0,Commit,2025-12-11
2025-10-01,OPP-00809,Proof of Concept,129178.0,Best Case,2025-12-19
2025-10-01,OPP-00810,Qualification,124918.0,Pipeline,2025-12-11
2025-10-01,OPP-00811,Negotiation,65493.0,Commit,2025-12-11
2025-10-01,OPP-00812,Proof of Concept,175195.0,Best Case,2025-12-11
2025-10-01,OPP-00813,Negotiation,186533.0,Commit,2025-12-11
2025-10-01,OPP-00814,Negotiation,181837.0,Commit,2025-12-11
2025-10-01,OPP-00815,Negotiation,56979.0,Commit,2025-12-26
2025-10-01,OPP-00820,Proof of Concept,141436.0,Best Case,2025-10-25
2025-10-01,OPP-00843,Discovery,241134.0,Pipeline,2025-10-23
2025-10-01,OPP-00845,Proof of Concept,168939.0,Best Case,2025-10-15
2025-10-01,OPP-00879,Qualification,33655.0,Pipeline,2025-11-30
2025-10-01,OPP-00893,Qualification,88104.0,Pipeline,2025-10-30
2025-10-01,OPP-00894,Qualification,156198.0,Pipeline,2025-10-24
2025-10-01,OPP-00962,Proof of Concept,204617.0,Best Case,2025-10-11
2025-10-01,OPP-00972,Proof of Concept,249576.0,Best Case,2025-10-26
2025-10-01,OPP-01040,Discovery,232539.0,Pipeline,2025-10-24
2025-10-01,OPP-01076,Discovery,64879.0,Pipeline,2025-10-06
2025-10-01,OPP-01171,Discovery,73046.0,Pipeline,2025-10-10
2025-10-01,OPP-01221,Qualification,92020.0,Pipeline,2025-10-19
2025-10-01,OPP-01224,Discovery,166715.0,Pipeline,2025-12-18
2025-10-01,OPP-01226,Discovery,73168.0,Pipeline,2025-10-25
2025-10-01,OPP-01240,Discovery,111416.0,Pipeline,2025-10-27
2025-10-01,OPP-01264,Proof of Concept,147632.0,Best Case,2025-10-30
2025-10-01,OPP-01282,Discovery,197435.0,Pipeline,2025-12-30
2025-10-01,OPP-01327,Proof of Concept,143635.0,Best Case,2025-10-24
2025-10-01,OPP-01329,Qualification,101997.0,Pipeline,2025-10-13
2025-10-01,OPP-01337,Discovery,143627.0,Pipeline,2025-11-04
2025-10-01,OPP-01366,Discovery,154143.0,Pipeline,2025-10-30
2025-10-01,OPP-01450,Discovery,110724.0,Pipeline,2025-10-27
2025-10-01,OPP-01464,Proof of Concept,215065.0,Best Case,2025-12-24
2025-10-01,OPP-01507,Discovery,92880.0,Pipeline,2025-10-24
2025-10-01,OPP-01520,Qualification,97342.0,Pipeline,2025-10-19
2025-10-01,OPP-01533,Qualification,140573.0,Pipeline,2025-11-24
2025-10-01,OPP-01540,Proof of Concept,44430.0,Best Case,2025-10-25
2025-10-01,OPP-01551,Discovery,178027.0,Pipeline,2025-10-04
2025-10-01,OPP-01561,Proof of Concept,43794.0,Best Case,2025-12-08
2025-10-01,OPP-01633,Proof of Concept,76564.0,Best Case,2025-10-06
2025-10-01,OPP-01634,Proof of Concept,192366.0,Best Case,2025-10-21
2025-10-01,OPP-01680,Proof of Concept,150464.0,Best Case,2025-10-27
2025-10-01,OPP-01687,Proof of Concept,84457.0,Best Case,2025-10-04
2025-10-01,OPP-01708,Proof of Concept,110116.0,Best Case,2025-11-29
2025-10-01,OPP-01753,Proof of Concept,39832.0,Best Case,2025-10-02
2025-10-01,OPP-01781,Negotiation,42214.0,Commit,2025-10-13
2025-10-01,OPP-01798,Proof of Concept,110486.0,Best Case,2025-11-07
2025-10-01,OPP-01808,Negotiation,189618.0,Commit,2025-10-08
2025-10-01,OPP-01825,Qualification,33218.0,Pipeline,2025-10-04
2025-10-01,OPP-01857,Negotiation,177005.0,Commit,2025-10-02
2025-10-01,OPP-01890,Proof of Concept,172513.0,Best Case,2025-11-07
2025-10-01,OPP-01922,Proof of Concept,69830.0,Best Case,2025-10-18
2025-10-01,OPP-01955,Discovery,71389.0,Pipeline,2025-10-28
2025-10-01,OPP-01973,Proof of Concept,244314.0,Best Case,2025-11-17
2025-10-01,OPP-02036,Proof of Concept,130262.0,Best Case,2025-10-21
2025-10-01,OPP-02051,Proof of Concept,185146.0,Best Case,2025-12-21
2025-10-01,OPP-02064,Negotiation,146181.0,Commit,2025-10-07
2025-10-01,OPP-02069,Qualification,146582.0,Pipeline,2025-10-07
2025-10-01,OPP-02112,Qualification,105070.0,Pipeline,2025-11-26
2025-10-01,OPP-02178,Qualification,164700.0,Pipeline,2025-10-10
2025-10-01,OPP-02227,Qualification,162537.0,Pipeline,2025-10-12
2025-10-01,OPP-02253,Qualification,108989.0,Pipeline,2025-12-28
2025-10-01,OPP-02264,Discovery,205029.0,Pipeline,2025-10-02
2025-10-01,OPP-02273,Qualification,177002.0,Pipeline,2025-10-23
2025-10-01,OPP-02274,Qualification,146460.0,Pipeline,2025-10-15
2025-10-01,OPP-02297,Qualification,95065.0,Pipeline,2025-10-17
2025-10-01,OPP-02307,Proof of Concept,169993.0,Best Case,2025-10-22
2025-10-01,OPP-02599,Renewal Discussion,9600.0,Best Case,2025-10-27
2025-10-01,OPP-02601,Negotiation,31680.0,Commit,2025-10-21
2025-10-01,OPP-02603,Negotiation,16200.0,Commit,2025-10-26
2025-10-01,OPP-02605,Negotiation,21600.0,Commit,2025-10-06
2025-10-01,OPP-02607,Negotiation,24000.0,Commit,2025-10-08
2025-10-01,OPP-02610,Negotiation,18720.0,Commit,2025-10-21
2025-10-01,OPP-02612,Negotiation,5400.0,Commit,2025-10-26
2025-10-01,OPP-02614,Negotiation,15840.0,Commit,2025-10-16
2025-10-01,OPP-02616,Negotiation,9000.0,Commit,2025-10-12
2025-10-01,OPP-02619,Negotiation,7200.0,Commit,2025-10-08
2025-10-01,OPP-02621,Negotiation,9000.0,Commit,2025-10-20
2025-10-01,OPP-02623,Renewal Discussion,7200.0,Best Case,2025-10-24
2025-10-01,OPP-02625,Renewal Discussion,60480.0,Best Case,2025-10-24
2025-10-01,OPP-02627,Negotiation,1047000.0,Commit,2025-10-07
2025-10-01,OPP-02629,Negotiation,7200.0,Commit,2025-10-08
2025-10-01,OPP-02631,Negotiation,18720.0,Commit,2025-11-08
2025-10-01,OPP-02633,Renewal Discussion,5760.0,Best Case,2025-11-23
2025-10-01,OPP-02635,Renewal Discussion,48000.0,Best Case,2025-11-08
2025-10-01,OPP-02637,Renewal Discussion,7200.0,Best Case,2025-11-27
2025-10-01,OPP-02639,Renewal Discussion,76320.0,Best Case,2025-11-15
2025-10-01,OPP-02641,Negotiation,33000.0,Commit,2025-11-01
2025-10-01,OPP-02643,Renewal Discussion,57600.0,Best Case,2025-11-13
2025-10-01,OPP-02645,Renewal Discussion,4320.0,Best Case,2025-11-19
2025-10-01,OPP-02649,Negotiation,3600.0,Commit,2025-11-12
2025-10-01,OPP-02651,Renewal Discussion,2400.0,Best Case,2025-10-15
2025-10-01,OPP-02655,Renewal Discussion,6000.0,Best Case,2025-11-21
2025-10-01,OPP-02658,Renewal Discussion,9600.0,Best Case,2025-11-11
2025-10-01,OPP-02660,Renewal Discussion,106560.0,Best Case,2025-11-13
2025-10-01,OPP-02662,Renewal Discussion,54720.0,Best Case,2025-11-23
