opportunity_id,customer_id,account_name,segment,acquisition_channel,owner_rep_id,opportunity_type,created_date,close_date,amount,current_stage,status
OPP-02902,CUST-1495,Anvil Network,Enterprise,Outbound Sales,REP-03,renewal,2025-08-15,2025-10-14,879000.0,Closed Won,closed_won
OPP-02903,CUST-1496,Mosaic Group,SMB,Outbound Sales,REP-11,renewal,2025-08-24,2025-10-23,10080.0,Closed Won,closed_won
OPP-02904,CUST-1497,Helix Partners,SMB,Event/Conference,REP-01,renewal,2025-08-10,2025-10-09,7200.0,Closed Won,closed_won
OPP-02905,CUST-1498,Citron Logic,SMB,Inbound Marketing,REP-09,renewal,2025-08-03,2025-10-02,4200.0,Closed Won,closed_won
OPP-02906,CUST-1499,Helix Solutions,SMB,Outbound Sales,REP-10,renewal,2025-08-06,2025-10-05,12960.0,Closed Won,closed_won
OPP-02907,CUST-1500,Cobalt Digital,Mid-Market,Outbound Sales,REP-02,renewal,2025-08-22,2025-10-21,27000.0,Closed Won,closed_won
OPP-02908,CUST-1502,Citron Holdings,Mid-Market,Partner Referral,REP-06,renewal,2025-09-17,2025-11-16,110880.0,Closed Won,closed_won
OPP-02909,CUST-1504,Quantum Group,SMB,Event/Conference,REP-06,renewal,2025-09-09,2025-11-08,27000.0,Closed Won,closed_won
OPP-02910,CUST-1506,Apex Works,SMB,Outbound Sales,REP-10,renewal,2025-09-23,2025-11-22,5400.0,Closed Won,closed_won
OPP-02911,CUST-1507,Tessera Partners,SMB,Outbound Sales,REP-10,renewal,2025-09-20,2025-11-19,3600.0,Closed Won,closed_won
OPP-02912,CUST-1508,Halcyon Logic,SMB,Event/Conference,REP-06,renewal,2025-09-14,2025-11-13,9000.0,Closed Won,closed_won
OPP-02913,CUST-1509,Citron Industries,Mid-Market,Inbound Marketing,REP-03,renewal,2025-09-11,2025-11-10,95040.0,Closed Won,closed_won
OPP-02914,CUST-1510,Plinth Co,Enterprise,Inbound Marketing,REP-05,renewal,2025-09-14,2025-11-13,469440.0,Closed Won,closed_won
OPP-02915,CUST-1511,Anvil Systems,SMB,Inbound Marketing,REP-05,renewal,2025-09-06,2025-11-05,18720.0,Closed Won,closed_won
OPP-02916,CUST-1512,North Holdings,Mid-Market,Partner Referral,REP-07,renewal,2025-09-13,2025-11-12,11400.0,Closed Won,closed_won
OPP-02917,CUST-1513,Halcyon Group,SMB,Inbound Marketing,REP-07,renewal,2025-09-26,2025-11-25,3000.0,Closed Won,closed_won
OPP-02918,CUST-1514,Halcyon Labs,SMB,Event/Conference,REP-03,renewal,2025-09-27,2025-11-26,33000.0,Closed Won,closed_won
OPP-02919,CUST-1516,Marlin Holdings,Mid-Market,Partner Referral,REP-02,renewal,2025-09-27,2025-11-26,67680.0,Closed Won,closed_won
OPP-02920,CUST-1517,Citron Holdings,SMB,Outbound Sales,REP-01,renewal,2025-09-13,2025-11-12,10080.0,Closed Won,closed_won
OPP-02921,CUST-1518,Apex Works,SMB,Inbound Marketing,REP-04,renewal,2025-09-17,2025-11-16,5400.0,Closed Won,closed_won
OPP-02922,CUST-1520,Halcyon Labs,Mid-Market,Partner Referral,REP-05,renewal,2025-09-07,2025-11-06,95040.0,Closed Won,closed_won
OPP-02923,CUST-1522,North Solutions,SMB,Inbound Marketing,REP-04,renewal,2025-09-08,2025-11-07,5760.0,Closed Won,closed_won
OPP-02924,CUST-1523,Glide Logic,SMB,Outbound Sales,REP-10,renewal,2025-09-05,2025-11-04,7800.0,Closed Won,closed_won
OPP-02925,CUST-1524,Quantum Systems,SMB,Inbound Marketing,REP-12,renewal,2025-09-05,2025-11-04,3600.0,Closed Won,closed_won
OPP-02926,CUST-1525,Stratus Labs,SMB,Inbound Marketing,REP-07,renewal,2025-10-07,2025-12-06,4200.0,Closed Won,closed_won
OPP-02927,CUST-1526,Reverb Partners,SMB,Outbound Sales,REP-05,renewal,2025-10-25,2025-12-24,9600.0,Closed Won,closed_won
OPP-02928,CUST-1527,Stratus Systems,SMB,Event/Conference,REP-01,renewal,2025-10-28,2025-12-27,4800.0,Closed Won,closed_won
OPP-02929,CUST-1528,Quantum Dynamics,SMB,Inbound Marketing,REP-03,renewal,2025-10-10,2025-12-09,20160.0,Closed Won,closed_won
OPP-02930,CUST-1529,Stratus Cloud,SMB,Partner Referral,REP-01,renewal,2025-10-03,2025-12-02,17280.0,Closed Won,closed_won
OPP-02931,CUST-1530,Tessera Works,Mid-Market,Outbound Sales,REP-03,renewal,2025-10-06,2025-12-05,80640.0,Closed Won,closed_won
OPP-02932,CUST-1531,Lattice Industries,SMB,Outbound Sales,REP-06,renewal,2025-10-02,2025-12-01,20160.0,Closed Won,closed_won
OPP-02933,CUST-1532,Apex Systems,SMB,Outbound Sales,REP-02,renewal,2025-10-18,2025-12-17,9600.0,Closed Won,closed_won
OPP-02934,CUST-1533,Citron Co,SMB,Inbound Marketing,REP-01,renewal,2025-10-20,2025-12-19,4200.0,Closed Won,closed_won
OPP-02935,CUST-1534,Cobalt Solutions,SMB,Event/Conference,REP-11,renewal,2025-10-23,2025-12-22,3000.0,Closed Won,closed_won
OPP-02936,CUST-1535,Glide Logic,SMB,Outbound Sales,REP-05,renewal,2025-10-28,2025-12-27,3000.0,Closed Won,closed_won
OPP-02937,CUST-1536,Lattice Partners,SMB,Outbound Sales,REP-10,renewal,2025-10-05,2025-12-04,7200.0,Closed Won,closed_won
OPP-02938,CUST-1537,Helix Systems,Enterprise,Event/Conference,REP-10,renewal,2025-10-22,2025-12-21,151200.0,Closed Won,closed_won
OPP-02939,CUST-1538,North Group,SMB,Inbound Marketing,REP-12,renewal,2025-10-16,2025-12-15,8400.0,Closed Won,closed_won
OPP-02940,CUST-1539,Halcyon Co,Mid-Market,Self-Serve Promo,REP-01,renewal,2025-10-04,2025-12-03,210000.0,Closed Won,closed_won
OPP-02941,CUST-1540,Plinth Digital,SMB,Inbound Marketing,REP-06,renewal,2025-10-06,2025-12-05,3600.0,Closed Won,closed_won
OPP-02942,CUST-1541,Anvil Partners,SMB,Partner Referral,REP-05,renewal,2025-10-27,2025-12-26,3600.0,Closed Won,closed_won
OPP-02943,CUST-1542,Glide Systems,SMB,Self-Serve Promo,REP-07,renewal,2025-10-18,2025-12-17,18720.0,Closed Won,closed_won
OPP-02944,CUST-1543,Halcyon Logic,SMB,Outbound Sales,REP-02,renewal,2025-10-03,2025-12-02,3600.0,Closed Won,closed_won
OPP-02945,CUST-1544,Mosaic Cloud,SMB,Outbound Sales,REP-11,renewal,2025-10-18,2025-12-17,1800.0,Closed Won,closed_won
OPP-02946,CUST-1001,Helix Works,Mid-Market,Inbound Marketing,REP-03,expansion,2022-12-21,2023-02-15,3000.0,Closed Won,closed_won
OPP-02947,CUST-1004,Halcyon Industries,SMB,Event/Conference,REP-09,expansion,2023-01-15,2023-03-15,600.0,Closed Won,closed_won
OPP-02948,CUST-1010,Marlin Holdings,SMB,Outbound Sales,REP-12,expansion,2023-03-08,2023-04-15,1440.0,Closed Won,closed_won
OPP-02949,CUST-1052,Plinth Digital,SMB,Outbound Sales,REP-04,expansion,2023-02-24,2023-04-15,600.0,Closed Won,closed_won
OPP-02950,CUST-1019,Halcyon Digital,Enterprise,Event/Conference,REP-01,expansion,2023-04-09,2023-05-15,132000.0,Closed Won,closed_won
OPP-02951,CUST-1021,Citron Systems,SMB,Outbound Sales,REP-07,expansion,2023-03-19,2023-05-15,1200.0,Closed Won,closed_won
OPP-02952,CUST-1046,Glide Logic,SMB,Inbound Marketing,REP-11,expansion,2023-04-12,2023-05-15,600.0,Closed Won,closed_won
OPP-02953,CUST-1067,Helix Industries,SMB,Partner Referral,REP-09,expansion,2023-04-04,2023-05-15,1800.0,Closed Won,closed_won
OPP-02954,CUST-1084,Plinth Holdings,SMB,Self-Serve Promo,REP-11,expansion,2023-05-12,2023-06-15,1800.0,Closed Won,closed_won
OPP-02955,CUST-1014,Lattice Cloud,Mid-Market,Outbound Sales,REP-02,expansion,2023-05-27,2023-07-15,2400.0,Closed Won,closed_won
OPP-02956,CUST-1016,Halcyon Industries,SMB,Outbound Sales,REP-04,expansion,2023-05-27,2023-07-15,1200.0,Closed Won,closed_won
OPP-02957,CUST-1019,Halcyon Digital,Enterprise,Event/Conference,REP-05,expansion,2023-05-29,2023-07-15,183000.0,Closed Won,closed_won
OPP-02958,CUST-1042,Apex Solutions,SMB,Inbound Marketing,REP-07,expansion,2023-05-26,2023-07-15,1800.0,Closed Won,closed_won
OPP-02959,CUST-1047,Reverb Works,SMB,Outbound Sales,REP-12,expansion,2023-05-27,2023-07-15,2880.0,Closed Won,closed_won
OPP-02960,CUST-1114,Stratus Works,Enterprise,Inbound Marketing,REP-04,expansion,2023-05-16,2023-07-15,129000.0,Closed Won,closed_won
OPP-02961,CUST-1017,Cobalt Holdings,SMB,Inbound Marketing,REP-05,expansion,2023-06-23,2023-08-15,600.0,Closed Won,closed_won
OPP-02962,CUST-1044,Mosaic Logic,Mid-Market,Outbound Sales,REP-02,expansion,2023-06-27,2023-08-15,6600.0,Closed Won,closed_won
OPP-02963,CUST-1052,Plinth Digital,SMB,Outbound Sales,REP-05,expansion,2023-07-11,2023-08-15,600.0,Closed Won,closed_won
OPP-02964,CUST-1099,Mosaic Digital,Mid-Market,Event/Conference,REP-06,expansion,2023-06-18,2023-08-15,7200.0,Closed Won,closed_won
OPP-02965,CUST-1005,Beacon Holdings,Enterprise,Event/Conference,REP-07,expansion,2023-08-05,2023-09-15,198000.0,Closed Won,closed_won
OPP-02966,CUST-1013,Reverb Logic,SMB,Inbound Marketing,REP-08,expansion,2023-07-29,2023-09-15,600.0,Closed Won,closed_won
OPP-02967,CUST-1042,Apex Solutions,SMB,Inbound Marketing,REP-02,expansion,2023-07-24,2023-09-15,2400.0,Closed Won,closed_won
OPP-02968,CUST-1043,Halcyon Network,SMB,Event/Conference,REP-09,expansion,2023-08-06,2023-09-15,600.0,Closed Won,closed_won
OPP-02969,CUST-1074,Glide Industries,Mid-Market,Outbound Sales,REP-10,expansion,2023-07-28,2023-09-15,39000.0,Closed Won,closed_won
OPP-02970,CUST-1097,Halcyon Dynamics,Mid-Market,Inbound Marketing,REP-10,expansion,2023-07-18,2023-09-15,7200.0,Closed Won,closed_won
OPP-02971,CUST-1105,Stratus Cloud,SMB,Self-Serve Promo,REP-02,expansion,2023-08-06,2023-09-15,1440.0,Closed Won,closed_won
OPP-02972,CUST-1145,Beacon Labs,SMB,Outbound Sales,REP-05,expansion,2023-08-06,2023-09-15,1200.0,Closed Won,closed_won
OPP-02973,CUST-1024,Helix Group,SMB,Outbound Sales,REP-12,expansion,2023-08-28,2023-10-15,600.0,Closed Won,closed_won
OPP-02974,CUST-1050,Plinth Partners,SMB,Outbound Sales,REP-06,expansion,2023-08-20,2023-10-15,600.0,Closed Won,closed_won
OPP-02975,CUST-1063,Reverb Network,Enterprise,Event/Conference,REP-11,expansion,2023-08-26,2023-10-15,51000.0,Closed Won,closed_won
OPP-02976,CUST-1095,Stratus Dynamics,Mid-Market,Outbound Sales,REP-03,expansion,2023-09-05,2023-10-15,5760.0,Closed Won,closed_won
OPP-02977,CUST-1138,Anvil Holdings,SMB,Outbound Sales,REP-11,expansion,2023-09-12,2023-10-15,600.0,Closed Won,closed_won
OPP-02978,CUST-1014,Lattice Cloud,Mid-Market,Outbound Sales,REP-01,expansion,2023-09-30,2023-11-15,3600.0,Closed Won,closed_won
OPP-02979,CUST-1015,Stratus Dynamics,SMB,Inbound Marketing,REP-01,expansion,2023-10-08,2023-11-15,1440.0,Closed Won,closed_won
OPP-02980,CUST-1024,Helix Group,SMB,Outbound Sales,REP-12,expansion,2023-09-18,2023-11-15,600.0,Closed Won,closed_won
OPP-02981,CUST-1110,Tessera Logic,SMB,Self-Serve Promo,REP-09,expansion,2023-09-28,2023-11-15,1440.0,Closed Won,closed_won
OPP-02982,CUST-1111,Mosaic Holdings,Mid-Market,Event/Conference,REP-02,expansion,2023-10-06,2023-11-15,4800.0,Closed Won,closed_won
OPP-02983,CUST-1177,Beacon Works,SMB,Outbound Sales,REP-07,expansion,2023-10-05,2023-11-15,1200.0,Closed Won,closed_won
OPP-02984,CUST-1178,Stratus Partners,SMB,Partner Referral,REP-11,expansion,2023-09-20,2023-11-15,1200.0,Closed Won,closed_won
OPP-02985,CUST-1052,Plinth Digital,SMB,Outbound Sales,REP-10,expansion,2023-10-31,2023-12-15,600.0,Closed Won,closed_won
OPP-02986,CUST-1056,Beacon Industries,SMB,Event/Conference,REP-04,expansion,2023-10-23,2023-12-15,600.0,Closed Won,closed_won
OPP-02987,CUST-1079,Mosaic Network,Mid-Market,Event/Conference,REP-01,expansion,2023-10-19,2023-12-15,18720.0,Closed Won,closed_won
OPP-02988,CUST-1082,Marlin Labs,Enterprise,Partner Referral,REP-03,expansion,2023-11-03,2023-12-15,54720.0,Closed Won,closed_won
OPP-02989,CUST-1097,Halcyon Dynamics,Mid-Market,Inbound Marketing,REP-05,expansion,2023-11-02,2023-12-15,8640.0,Closed Won,closed_won
OPP-02990,CUST-1132,Apex Group,SMB,Outbound Sales,REP-06,expansion,2023-10-19,2023-12-15,1440.0,Closed Won,closed_won
OPP-02991,CUST-1148,Reverb Co,Enterprise,Outbound Sales,REP-12,expansion,2023-10-26,2023-12-15,25800.0,Closed Won,closed_won
OPP-02992,CUST-1162,Tessera Labs,SMB,Outbound Sales,REP-10,expansion,2023-11-05,2023-12-15,600.0,Closed Won,closed_won
OPP-02993,CUST-1173,Citron Partners,Mid-Market,Event/Conference,REP-10,expansion,2023-11-05,2023-12-15,18000.0,Closed Won,closed_won
OPP-02994,CUST-1179,Beacon Holdings,SMB,Event/Conference,REP-01,expansion,2023-11-14,2023-12-15,4320.0,Closed Won,closed_won
OPP-02995,CUST-1147,Apex Systems,SMB,Outbound Sales,REP-03,expansion,2023-11-16,2024-01-15,1200.0,Closed Won,closed_won
OPP-02996,CUST-1148,Reverb Co,Enterprise,Outbound Sales,REP-06,expansion,2023-12-13,2024-01-15,19800.0,Closed Won,closed_won
OPP-02997,CUST-1040,Anvil Works,Mid-Market,Outbound Sales,REP-06,expansion,2024-01-03,2024-02-15,3000.0,Closed Won,closed_won
OPP-02998,CUST-1057,Plinth Logic,SMB,Outbound Sales,REP-07,expansion,2023-12-25,2024-02-15,600.0,Closed Won,closed_won
OPP-02999,CUST-1092,Citron Logic,Mid-Market,Event/Conference,REP-11,expansion,2024-01-08,2024-02-15,18720.0,Closed Won,closed_won
OPP-03000,CUST-1154,Anvil Industries,SMB,Inbound Marketing,REP-10,expansion,2023-12-31,2024-02-15,1800.0,Closed Won,closed_won
OPP-03001,CUST-1163,Plinth Cloud,Enterprise,Outbound Sales,REP-10,expansion,2024-01-16,2024-02-15,18720.0,Closed Won,closed_won
OPP-03002,CUST-1196,Citron Industries,Mid-Market,Event/Conference,REP-05,expansion,2023-12-20,2024-02-15,7200.0,Closed Won,closed_won
OPP-03003,CUST-1015,Stratus Dynamics,SMB,Inbound Marketing,REP-05,expansion,2024-01-30,2024-03-15,2880.0,Closed Won,closed_won
OPP-03004,CUST-1082,Marlin Labs,Enterprise,Partner Referral,REP-08,expansion,2024-02-08,2024-03-15,74880.0,Closed Won,closed_won
OPP-03005,CUST-1090,Lattice Logic,Mid-Market,Partner Referral,REP-12,expansion,2024-01-26,2024-03-15,5760.0,Closed Won,closed_won
OPP-03006,CUST-1148,Reverb Co,Enterprise,Outbound Sales,REP-02,expansion,2024-01-24,2024-03-15,31200.0,Closed Won,closed_won
OPP-03007,CUST-1163,Plinth Cloud,Enterprise,Outbound Sales,REP-12,expansion,2024-01-16,2024-03-15,36000.0,Closed Won,closed_won
OPP-03008,CUST-1179,Beacon Holdings,SMB,Event/Conference,REP-09,expansion,2024-01-18,2024-03-15,2880.0,Closed Won,closed_won
OPP-03009,CUST-1088,Plinth Co,SMB,Inbound Marketing,REP-08,expansion,2024-02-20,2024-04-15,1800.0,Closed Won,closed_won
OPP-03010,CUST-1090,Lattice Logic,Mid-Market,Partner Referral,REP-11,expansion,2024-03-13,2024-04-15,5760.0,Closed Won,closed_won
OPP-03011,CUST-1099,Mosaic Digital,Mid-Market,Event/Conference,REP-11,expansion,2024-03-06,2024-04-15,5760.0,Closed Won,closed_won
OPP-03012,CUST-1114,Stratus Works,Enterprise,Inbound Marketing,REP-04,expansion,2024-02-24,2024-04-15,168000.0,Closed Won,closed_won
OPP-03013,CUST-1135,Lattice Works,SMB,Inbound Marketing,REP-08,expansion,2024-02-24,2024-04-15,600.0,Closed Won,closed_won
OPP-03014,CUST-1154,Anvil Industries,SMB,Inbound Marketing,REP-09,expansion,2024-03-15,2024-04-15,600.0,Closed Won,closed_won
OPP-03015,CUST-1191,Halcyon Logic,SMB,Outbound Sales,REP-10,expansion,2024-03-01,2024-04-15,4320.0,Closed Won,closed_won
OPP-03016,CUST-1229,Tessera Partners,SMB,Event/Conference,REP-10,expansion,2024-02-17,2024-04-15,1440.0,Closed Won,closed_won
OPP-03017,CUST-1245,Anvil Dynamics,SMB,Inbound Marketing,REP-01,expansion,2024-02-18,2024-04-15,9000.0,Closed Won,closed_won
OPP-03018,CUST-1293,Tessera Logic,Enterprise,Outbound Sales,REP-04,expansion,2024-03-10,2024-04-15,132000.0,Closed Won,closed_won
OPP-03019,CUST-1003,Cobalt Logic,Mid-Market,Partner Referral,REP-03,expansion,2024-04-13,2024-05-15,4320.0,Closed Won,closed_won
OPP-03020,CUST-1016,Halcyon Industries,SMB,Outbound Sales,REP-11,expansion,2024-04-05,2024-05-15,600.0,Closed Won,closed_won
OPP-03021,CUST-1106,Citron Partners,Mid-Market,Inbound Marketing,REP-08,expansion,2024-03-21,2024-05-15,14400.0,Closed Won,closed_won
OPP-03022,CUST-1113,Citron Solutions,Mid-Market,Inbound Marketing,REP-01,expansion,2024-03-21,2024-05-15,2400.0,Closed Won,closed_won
OPP-03023,CUST-1136,Lattice Dynamics,SMB,Inbound Marketing,REP-05,expansion,2024-03-16,2024-05-15,600.0,Closed Won,closed_won
OPP-03024,CUST-1187,Tessera Dynamics,SMB,Partner Referral,REP-08,expansion,2024-03-31,2024-05-15,600.0,Closed Won,closed_won
OPP-03025,CUST-1236,Apex Group,SMB,Inbound Marketing,REP-11,expansion,2024-04-03,2024-05-15,600.0,Closed Won,closed_won
OPP-03026,CUST-1248,Marlin Works,SMB,Partner Referral,REP-01,expansion,2024-03-31,2024-05-15,600.0,Closed Won,closed_won
OPP-03027,CUST-1037,Cobalt Partners,SMB,Inbound Marketing,REP-01,expansion,2024-05-01,2024-06-15,1440.0,Closed Won,closed_won
OPP-03028,CUST-1044,Mosaic Logic,Mid-Market,Outbound Sales,REP-11,expansion,2024-05-05,2024-06-15,3000.0,Closed Won,closed_won
OPP-03029,CUST-1091,Reverb Partners,SMB,Inbound Marketing,REP-05,expansion,2024-05-02,2024-06-15,600.0,Closed Won,closed_won
OPP-03030,CUST-1092,Citron Logic,Mid-Market,Event/Conference,REP-10,expansion,2024-04-30,2024-06-15,17280.0,Closed Won,closed_won
OPP-03031,CUST-1099,Mosaic Digital,Mid-Market,Event/Conference,REP-06,expansion,2024-04-26,2024-06-15,2880.0,Closed Won,closed_won
OPP-03032,CUST-1112,Lattice Network,SMB,Event/Conference,REP-03,expansion,2024-04-26,2024-06-15,3000.0,Closed Won,closed_won
OPP-03033,CUST-1122,Stratus Partners,Mid-Market,Event/Conference,REP-09,expansion,2024-04-21,2024-06-15,18720.0,Closed Won,closed_won
OPP-03034,CUST-1170,Halcyon Labs,SMB,Inbound Marketing,REP-07,expansion,2024-05-01,2024-06-15,1800.0,Closed Won,closed_won
OPP-03035,CUST-1171,Halcyon Works,SMB,Event/Conference,REP-07,expansion,2024-04-18,2024-06-15,600.0,Closed Won,closed_won
OPP-03036,CUST-1177,Beacon Works,SMB,Outbound Sales,REP-05,expansion,2024-04-28,2024-06-15,1200.0,Closed Won,closed_won
OPP-03037,CUST-1245,Anvil Dynamics,SMB,Inbound Marketing,REP-04,expansion,2024-05-02,2024-06-15,3000.0,Closed Won,closed_won
OPP-03038,CUST-1286,Plinth Solutions,SMB,Inbound Marketing,REP-11,expansion,2024-04-18,2024-06-15,600.0,Closed Won,closed_won
OPP-03039,CUST-1313,Reverb Labs,SMB,Partner Referral,REP-10,expansion,2024-05-16,2024-06-15,1800.0,Closed Won,closed_won
OPP-03040,CUST-1126,Anvil Dynamics,Mid-Market,Inbound Marketing,REP-05,expansion,2024-05-26,2024-07-15,14400.0,Closed Won,closed_won
OPP-03041,CUST-1179,Beacon Holdings,SMB,Event/Conference,REP-05,expansion,2024-06-12,2024-07-15,5760.0,Closed Won,closed_won
OPP-03042,CUST-1187,Tessera Dynamics,SMB,Partner Referral,REP-08,expansion,2024-05-31,2024-07-15,600.0,Closed Won,closed_won
OPP-03043,CUST-1189,Cobalt Holdings,SMB,Partner Referral,REP-12,expansion,2024-05-23,2024-07-15,1200.0,Closed Won,closed_won
OPP-03044,CUST-1245,Anvil Dynamics,SMB,Inbound Marketing,REP-12,expansion,2024-05-31,2024-07-15,6000.0,Closed Won,closed_won
OPP-03045,CUST-1281,Vector Holdings,Mid-Market,Outbound Sales,REP-02,expansion,2024-06-13,2024-07-15,4320.0,Closed Won,closed_won
OPP-03046,CUST-1007,Tessera Holdings,SMB,Inbound Marketing,REP-02,expansion,2024-06-17,2024-08-15,600.0,Closed Won,closed_won
OPP-03047,CUST-1068,Beacon Partners,Mid-Market,Self-Serve Promo,REP-11,expansion,2024-06-26,2024-08-15,11520.0,Closed Won,closed_won
OPP-03048,CUST-1130,Anvil Logic,Enterprise,Partner Referral,REP-08,expansion,2024-07-14,2024-08-15,171000.0,Closed Won,closed_won
OPP-03049,CUST-1135,Lattice Works,SMB,Inbound Marketing,REP-04,expansion,2024-07-04,2024-08-15,600.0,Closed Won,closed_won
OPP-03050,CUST-1146,Lattice Works,Mid-Market,Self-Serve Promo,REP-01,expansion,2024-06-26,2024-08-15,2880.0,Closed Won,closed_won
OPP-03051,CUST-1189,Cobalt Holdings,SMB,Partner Referral,REP-02,expansion,2024-06-22,2024-08-15,600.0,Closed Won,closed_won
OPP-03052,CUST-1205,Vector Partners,Mid-Market,Outbound Sales,REP-10,expansion,2024-06-17,2024-08-15,11520.0,Closed Won,closed_won
OPP-03053,CUST-1211,Glide Solutions,SMB,Outbound Sales,REP-10,expansion,2024-06-27,2024-08-15,600.0,Closed Won,closed_won
OPP-03054,CUST-1266,Citron Dynamics,Mid-Market,Inbound Marketing,REP-04,expansion,2024-07-08,2024-08-15,2880.0,Closed Won,closed_won
OPP-03055,CUST-1296,Beacon Logic,SMB,Inbound Marketing,REP-05,expansion,2024-07-06,2024-08-15,4320.0,Closed Won,closed_won
OPP-03056,CUST-1306,Mosaic Systems,Mid-Market,Inbound Marketing,REP-11,expansion,2024-07-04,2024-08-15,7200.0,Closed Won,closed_won
OPP-03057,CUST-1348,Anvil Group,Mid-Market,Outbound Sales,REP-06,expansion,2024-07-06,2024-08-15,7800.0,Closed Won,closed_won
OPP-03058,CUST-1367,Stratus Labs,SMB,Inbound Marketing,REP-06,expansion,2024-07-11,2024-08-15,600.0,Closed Won,closed_won
OPP-03059,CUST-1102,Cobalt Labs,SMB,Inbound Marketing,REP-12,expansion,2024-07-27,2024-09-15,600.0,Closed Won,closed_won
OPP-03060,CUST-1163,Plinth Cloud,Enterprise,Outbound Sales,REP-12,expansion,2024-08-07,2024-09-15,27360.0,Closed Won,closed_won
OPP-03061,CUST-1194,Reverb Partners,SMB,Partner Referral,REP-02,expansion,2024-07-20,2024-09-15,1200.0,Closed Won,closed_won
OPP-03062,CUST-1321,Helix Works,SMB,Outbound Sales,REP-10,expansion,2024-08-01,2024-09-15,600.0,Closed Won,closed_won
OPP-03063,CUST-1329,North Dynamics,SMB,Partner Referral,REP-08,expansion,2024-08-08,2024-09-15,1200.0,Closed Won,closed_won
OPP-03064,CUST-1346,North Labs,SMB,Outbound Sales,REP-03,expansion,2024-08-13,2024-09-15,600.0,Closed Won,closed_won
OPP-03065,CUST-1408,Beacon Partners,SMB,Outbound Sales,REP-12,expansion,2024-08-15,2024-09-15,600.0,Closed Won,closed_won
OPP-03066,CUST-1423,Stratus Digital,SMB,Self-Serve Promo,REP-08,expansion,2024-07-18,2024-09-15,600.0,Closed Won,closed_won
OPP-03067,CUST-1019,Halcyon Digital,Enterprise,Event/Conference,REP-06,expansion,2024-08-22,2024-10-15,129000.0,Closed Won,closed_won
OPP-03068,CUST-1146,Lattice Works,Mid-Market,Self-Serve Promo,REP-04,expansion,2024-08-21,2024-10-15,2880.0,Closed Won,closed_won
OPP-03069,CUST-1186,Halcyon Logic,SMB,Inbound Marketing,REP-03,expansion,2024-08-20,2024-10-15,1440.0,Closed Won,closed_won
OPP-03070,CUST-1230,Reverb Works,SMB,Inbound Marketing,REP-10,expansion,2024-08-30,2024-10-15,2400.0,Closed Won,closed_won
OPP-03071,CUST-1369,Glide Partners,SMB,Inbound Marketing,REP-12,expansion,2024-08-18,2024-10-15,1440.0,Closed Won,closed_won
OPP-03072,CUST-1036,Plinth Solutions,Mid-Market,Outbound Sales,REP-03,expansion,2024-10-14,2024-11-15,3000.0,Closed Won,closed_won
OPP-03073,CUST-1049,Cobalt Works,Mid-Market,Outbound Sales,REP-01,expansion,2024-09-23,2024-11-15,7200.0,Closed Won,closed_won
OPP-03074,CUST-1063,Reverb Network,Enterprise,Event/Conference,REP-04,expansion,2024-10-07,2024-11-15,39000.0,Closed Won,closed_won
OPP-03075,CUST-1158,Mosaic Partners,SMB,Event/Conference,REP-11,expansion,2024-10-15,2024-11-15,1440.0,Closed Won,closed_won
OPP-03076,CUST-1167,Stratus Works,Enterprise,Event/Conference,REP-11,expansion,2024-10-11,2024-11-15,189000.0,Closed Won,closed_won
OPP-03077,CUST-1211,Glide Solutions,SMB,Outbound Sales,REP-02,expansion,2024-09-19,2024-11-15,600.0,Closed Won,closed_won
OPP-03078,CUST-1217,Helix Cloud,SMB,Partner Referral,REP-05,expansion,2024-10-01,2024-11-15,1200.0,Closed Won,closed_won
OPP-03079,CUST-1237,Halcyon Solutions,Mid-Market,Inbound Marketing,REP-07,expansion,2024-09-30,2024-11-15,11520.0,Closed Won,closed_won
OPP-03080,CUST-1311,Apex Logic,Enterprise,Outbound Sales,REP-08,expansion,2024-09-29,2024-11-15,81000.0,Closed Won,closed_won
OPP-03081,CUST-1322,Mosaic Solutions,Enterprise,Outbound Sales,REP-11,expansion,2024-10-10,2024-11-15,33120.0,Closed Won,closed_won
OPP-03082,CUST-1324,Helix Dynamics,SMB,Inbound Marketing,REP-03,expansion,2024-09-24,2024-11-15,1200.0,Closed Won,closed_won
OPP-03083,CUST-1356,Citron Network,Enterprise,Event/Conference,REP-04,expansion,2024-09-29,2024-11-15,177000.0,Closed Won,closed_won
OPP-03084,CUST-1401,Vector Group,SMB,Event/Conference,REP-11,expansion,2024-09-25,2024-11-15,1440.0,Closed Won,closed_won
OPP-03085,CUST-1459,Halcyon Co,SMB,Self-Serve Promo,REP-11,expansion,2024-10-08,2024-11-15,1200.0,Closed Won,closed_won
OPP-03086,CUST-1460,Mosaic Logic,Mid-Market,Self-Serve Promo,REP-05,expansion,2024-09-23,2024-11-15,21000.0,Closed Won,closed_won
OPP-03087,CUST-1500,Cobalt Digital,Mid-Market,Outbound Sales,REP-04,expansion,2024-09-27,2024-11-15,5400.0,Closed Won,closed_won
OPP-03088,CUST-1018,Apex Group,SMB,Partner Referral,REP-05,expansion,2024-11-10,2024-12-15,600.0,Closed Won,closed_won
OPP-03089,CUST-1032,Quantum Partners,SMB,Outbound Sales,REP-05,expansion,2024-11-08,2024-12-15,1440.0,Closed Won,closed_won
